location_id,latitude,longitude,population_2020,access_pct,people_no_access
487,54.445287,-82.897066,0.0,,0
2301,55.492792,-85.778239,193.81109619140625,,0
1455,56.17736,-79.353249,0.0,,0
2886,54.087451,-65.108501,648.3835331705866,,0
3867,47.58942,-65.054661,110483.36374064634,,0
1527,46.257705,-61.130535,77851.92440746879,,0
3058,60.434162,-64.542692,0.0,,0
3469,47.13559,-55.176036,21253.10973559793,,0
9,47.534049,-52.676892,289532.86927185976,,0
1038,47.843591,-57.242558,10016.73964050167,,0
533,43.932393,-59.868692,0.0,,0
1434,50.926234,-56.183992,16077.189320359592,,0
4580,52.255129,-56.300189,1486.6458453754567,,0
3111,49.539569,-57.619756,61487.345006621166,,0
2325,48.960209,-54.663384,76304.38358192652,,0
820,22.378609,-73.971284,0.0,,0
3779,43.188723,-73.703224,1487101.706457492,,0
2573,75.061412,-104.262243,0.0593017821223611,,0
2409,72.859172,-107.311906,0.0079712506703799,,0
400,76.558879,-99.549212,0.318008768777986,,0
2537,78.319685,-102.594225,0.1569038966922562,,0
2328,76.726716,-108.605188,0.2367444212711689,,0
2511,71.614542,-95.586778,0.0,,0
2647,-78.295206,-25.25252,0.0,,0
1143,-76.929379,-31.02788,0.0,,0
837,-79.865157,-29.97027,0.0,,0
4729,-76.945552,-25.129796,0.0,,0
2421,-81.765344,-29.52756,0.0,,0
4463,-80.784201,-23.034633,0.0,,0
2235,-75.719753,-23.234234,0.0,,0
3315,-76.73597,29.352234,0.0,,0
3595,-70.429542,21.828824,0.0,,0
2047,-71.865736,20.137866,0.0,,0
119,-70.262727,15.998757,0.0,,0
4583,-34.647152,19.697784,576618.7877775896,71.91696996688843,161932
2701,-32.465117,22.026436,75866.82502174377,50.0,37933
3800,-33.663474,23.081684,176024.84111965075,63.86806297302246,63601
1069,-30.988267,20.520176,22644.34993380308,100.0,0
3674,-33.103414,20.049131,445348.0708612203,90.68684895833333,41476
385,-34.326047,21.263708,125145.46735990047,52.4501861844744,59506
2575,-81.334287,90.3087,0.0,,0
2363,-85.505224,92.262422,0.0,,0
4043,-79.847971,91.210744,0.0,,0
266,-82.932598,83.5218,0.0,,0
4334,-84.308218,84.397617,0.0,,0
4980,-86.779399,91.542729,0.0,,0
1093,-79.930091,83.033068,0.0,,0
1051,-76.324299,87.324654,0.0,,0
1688,-84.848262,70.563361,0.0,,0
4566,-83.54254,73.432079,0.0,,0
572,-87.194185,68.018688,0.0,,0
803,-80.495725,65.197599,0.0,,0
2088,-82.557013,65.666617,0.0,,0
4886,-83.859382,61.203594,0.0,,0
3735,-81.963521,54.862872,0.0,,0
2919,-75.626077,75.437834,0.0,,0
1330,-74.2854,79.779698,0.0,,0
3563,-76.599711,80.577033,0.0,,0
1599,-67.124407,49.14786,0.0,,0
1151,-68.391609,42.135721,0.0,,0
829,-75.004469,45.147211,0.0,,0
4330,-71.931881,42.641114,0.0,,0
2096,-73.265036,40.984849,0.0,,0
4183,-76.424926,44.836138,0.0,,0
94,-78.736916,47.393225,0.0,,0
2817,-30.355361,152.80123,143359.3871358037,,0
108,-32.09272,152.521934,223689.88692451225,,0
102,-34.533603,172.919021,17581.127909762043,,0
4194,-28.394229,153.421682,1425953.3270825744,,0
1949,-31.027621,150.327512,88914.6950480938,,0
900,-33.856037,149.146845,138948.44073811173,,0
2350,-35.477295,150.424258,212289.46955725364,,0
4747,-36.776705,149.941405,45740.87124859728,,0
3781,-42.075587,146.542274,188919.63223799216,,0
1584,-41.068282,148.017338,22140.198512623145,,0
1174,-41.207078,144.783708,41293.83041702211,,0
14,-43.478504,147.28678,235822.64412261845,,0
321,-37.189059,148.396759,43678.8995174866,,0
2577,-38.567847,146.864865,201973.39247206543,,0
3373,-35.499721,148.477107,461588.0238780528,,0
2504,-34.256156,146.955474,130558.3135267794,,0
1296,-35.675799,145.48781,146298.78928881884,,0
920,-38.332019,144.274658,4134420.537369944,,0
3549,-37.050665,146.371276,258194.2016318203,,0
1034,-33.734643,135.017485,23272.245881091803,,0
1073,-73.705048,99.091287,0.0,,0
3594,-75.181677,100.783692,0.0,,0
4548,-69.203934,100.817659,0.0,,0
2900,-66.986603,103.020836,0.0,,0
2038,-68.630329,104.401182,0.0,,0
334,-70.655245,102.213525,0.0,,0
1130,-67.78137,98.893927,0.0,,0
4122,-71.851243,99.82594700000001,0.0,,0
2763,-69.839774,97.45614,0.0,,0
356,71.139946,-71.419446,0.0,,0
4028,69.788957,-54.130634,229.97278478887165,,0
1551,77.726406,-69.660832,77.5962366220192,,0
761,80.099153,-66.152828,0.1740754873428613,,0
2583,70.46324,-38.519103,0.0,,0
4452,68.672216,-35.896836,0.0,,0
4931,67.375394,-36.59294,0.0,,0
4798,69.337647,-40.723651,0.0,,0
2589,68.905294,-47.729532,0.0,,0
149,70.339553,-44.466709,0.0,,0
2157,62.075924,-44.967002,259.345915555954,,0
2233,63.786881,-47.872919,0.0,,0
2803,65.537615,-47.506582,0.0,,0
989,67.168532,-45.419655,0.0,,0
3702,68.475841,-43.403406,0.0,,0
3946,54.082832,-62.374342,0.0,,0
1771,55.18091,-59.162735,1298.6716713309288,,0
4384,53.533449,-58.636926,366.9842417368712,,0
3784,66.436451,124.180086,883.5061310611492,,0
3770,64.503115,122.042928,8944.761013366282,,0
4319,63.121529,122.130496,11753.034623622894,,0
4528,67.655435,125.612477,1066.893220424652,,0
2075,73.340317,100.66045,1340.9351845622296,,0
1135,75.379506,102.326963,1207.6394375147838,,0
3492,76.971286,101.696786,809.118792025568,,0
1686,75.955935,93.116583,586.7952112791536,,0
4079,74.82926,96.61013,1404.9691875883436,,0
1095,66.904583,138.909439,2194.1104995012283,,0
2182,60.541787,143.60583,2058.049700904172,,0
2184,61.907044,140.487682,2387.0081489235163,,0
3921,58.760097,141.208218,1064.5863507231552,,0
4250,63.244472,141.361191,3280.5133489370346,,0
324,59.396687,146.936145,1608.4539557166609,,0
726,59.936718,139.50222,1976.9543925970793,,0
4666,54.108577,139.878112,12790.265084507642,,0
2043,52.80162,140.128953,19164.645311752654,,0
2187,54.751436,137.873049,178.82946193499083,,0
3758,56.287933,137.876196,231.51210860162973,,0
1678,57.516281,139.449535,471.52540211129053,,0
775,54.265914,142.779467,5995.58386516571,,0
2094,42.769195,133.209212,572369.9670972824,,0
237,44.573378,135.423321,105877.86026953906,,0
4921,45.331827,136.882086,13062.062635157255,,0
1467,46.277915,138.110029,11096.701952435076,,0
734,43.361857,130.512908,1622669.6352158503,,0
2755,42.661571,128.28516,1457020.0282646497,,0
2745,46.87141,122.49034,2538087.618449915,,0
3497,49.075245,122.329511,291866.3345312504,,0
1449,48.31953,124.600461,3321401.627456773,,0
2601,62.476359,158.466733,978.7254249922735,,0
124,64.751508,177.934652,13132.330876117914,,0
4825,68.554561,177.729488,1090.9088288423611,,0
2231,69.08458,156.763794,1822.8768578509917,,0
3982,67.740529,153.834376,2250.096162128262,,0
3643,70.150789,152.684836,1294.571901397154,,0
636,71.068883,156.366612,882.981807075441,,0
190,66.996935,157.426501,1870.1744023710487,,0
4169,70.839184,160.638142,375.75075847120024,,0
4371,67.63525,160.575959,1492.53432411002,,0
4076,63.683566,155.966006,1979.723485454917,,0
4175,-21.498106,46.650941,1409393.580535889,30.820820748806,975007
1474,-22.820015,46.116398,796068.9090881348,9.251693725585938,722419
2688,-16.176342,47.988571,1261231.9542541504,13.788898646831512,1087322
3314,-17.116998,49.361522,1497429.3351211548,0.5688172578811646,1488912
1064,-18.191701,48.115223,5367646.85603714,73.69275619672692,1412080
779,-15.769471,46.17148,978331.3306989669,30.42269984100546,680697
1742,-14.296106,48.05105,789113.638213221,3.444852590560913,761930
233,-15.496576,50.082837,783198.8537857533,20.200775464375813,624987
2355,-21.10485,44.884723,530332.2497229576,9.930762926737467,477666
2980,-18.017808,46.187111,920638.5700988768,21.023348357942368,727090
2435,-19.994435,46.691682,2696931.844390869,15.812233656644821,2270487
269,-16.893831,38.781297,981744.5737609864,10.557481080293655,878097
1722,-14.744469,37.894988,1847676.9295539856,11.828004651209888,1629134
3491,-15.738027,40.047665,2552669.255027771,32.80056567192078,1715379
802,-22.580366,43.380579,730810.2455390245,42.609912633895874,419413
315,-19.176309,44.87659,714120.1780667342,31.058925792574883,492322
2074,-17.012784,44.442688,333834.9067941904,1.0586047172546387,330301
906,-31.952876,24.053889,89586.98673655465,0.0,89587
59,-32.969863,27.842454,1136396.7977421284,66.33982375572468,382513
375,-28.53664,23.489111,288201.6450327337,83.33333333333333,48034
1784,-26.311585,22.968364,130062.48609372972,36.47256717085838,82625
3419,-27.059154,21.414887,14378.64928752184,,0
2423,-29.229571,21.352247,205584.6071304083,,0
2869,-30.37599,23.210675,88299.57797999633,0.0,88300
3845,-27.235082,24.579648,578804.689972885,74.13125495910644,149730
1920,-19.782522,25.349248,121103.9719796516,84.99553680419922,18171
3114,-21.183417,22.097458,39903.844957649715,100.0,0
4648,-23.159324,35.213112,502088.6967077255,26.22328209877014,370425
2835,-17.565928,23.375953,176457.03571605682,8.813827991485596,160904
3171,-15.779255,24.242692,268748.1878929138,1.6450882434844971,264327
380,-17.506685,25.304925,449534.7592868805,63.039291911655,166151
4283,-18.85406,23.924739,61137.33053183555,85.04174423217773,9145
892,-16.435032,21.982883,147739.8816537857,25.980801582336426,109356
994,-19.545415,22.567747,54706.47127342224,47.77827072143555,28569
370,-17.961153,18.864705,191060.68831658363,,0
4382,-18.883606,17.798846,68872.61556363106,,0
4804,-16.693709,18.600605,30288.769951820377,,0
3201,-20.190285,18.531609,27791.78827762604,,0
2230,-19.542467,20.274945,19567.72670918703,,0
2987,-16.727013,20.239349,23542.21129131317,,0
2971,-18.062927,21.4588,80839.68850466609,66.92449708779652,26738
3923,-2.236198,24.142859,92972.86854844459,,0
3348,-3.473009,26.310045,1304202.3490600586,30.829971313476562,902117
1886,-5.055742,26.48659,1871622.114028931,0.0,1871622
1677,-1.84795,26.164271,391304.315032959,,0
742,-3.621607,24.612412,105285.14696982504,,0
4887,-4.900138,24.682613,375206.8995579006,,0
904,-7.213054,27.171062,2403958.0628814697,,0
4523,-8.584816,27.29004,2135534.896986962,,0
1782,-6.398193,29.343709,1316743.797525287,18.02292594909668,1079428
283,6.106105,39.739543,3783420.7698516846,,0
1801,1.591161,44.115377,960492.1246624999,,0
4719,2.794736,43.420582,610858.0634765625,,0
2613,6.70929,41.990793,577445.2540969849,,0
1601,8.49967,42.886637,1383067.7831878662,,0
1580,18.696979,96.430887,1881234.394863129,,0
4987,17.3958,96.204353,9899322.766809223,,0
4096,18.074349,95.078468,2832241.3986182213,,0
3606,19.834751,94.91898,2169978.848968506,,0
2402,16.500429,97.655763,2586405.637990713,,0
4532,20.143163,96.503199,2540869.151199341,,0
3706,22.565528,96.828153,1734954.305015564,,0
4661,28.687748,95.359711,964416.1139734333,,0
676,29.404769,94.09772400000001,143289.60462741775,,0
2488,30.33211,70.719653,18229226.78804016,82.29176615664834,3228074
4303,31.502765,69.85426,1936697.8843269348,98.98730538108133,19613
871,28.705765,71.776146,8235279.57824707,91.72633337072084,681360
2306,28.540428,69.551459,10496418.955223083,87.46280008951823,1315957
940,30.394301,68.151328,980140.8444519044,99.99944814046223,5
854,24.933877,70.907458,5564068.190704346,0.0,5564068
4522,27.398763,71.140262,1179452.7257537842,70.52078247070312,347693
2636,26.59811,69.924449,1152972.1564788818,,0
2148,26.726401,72.445928,4257593.436218262,,0
4898,25.54277,72.983426,5963276.718383789,,0
3366,25.387975,68.781544,12821817.145782473,44.21087112426758,7153180
1942,24.253747,73.331972,13010049.456787108,,0
2570,22.977749,71.147569,8807236.13822785,,0
2825,23.236307,68.996672,1462183.1496700346,,0
3515,29.057932,87.393368,200045.6077582836,,0
1111,28.056033,85.751877,9923876.088897783,62.535862048467,3717895
2472,27.257224,87.667598,16689552.778553603,48.97892077768157,8515190
1454,23.803936,81.243402,7975124.653259276,,0
45,25.446313,93.005772,9262668.449676512,,0
4282,25.250225,94.870392,2581049.0510139465,,0
4057,24.015538,93.100622,4814433.435089111,90.49537658691406,457594
4686,26.807685,92.699228,8674876.621097565,,0
2129,26.014424,90.834263,18301158.941633224,39.67828861872355,11039572
2219,26.637911,94.78336100000001,7570393.980850219,,0
2222,23.901701,91.273785,55087828.610198975,96.91176401057713,1701242
208,14.739824,74.351236,4008633.84034729,,0
738,12.391453,79.423485,29491377.777893063,,0
2457,11.849,77.565094,19435155.39819336,,0
4547,14.127397,76.278943,7511566.086853027,,0
1523,12.716715,75.855915,15860162.899971962,,0
2071,17.095963,82.268815,11222107.603914678,,0
3073,6.972166,81.775157,2239777.406916499,75.72942153612773,543607
3789,7.844744,79.96103,7171435.533388544,88.34602933459811,835757
1272,6.276357,80.244827,7720124.829559326,91.2602867230977,674717
10,8.955109,80.96786,1453576.0967942686,67.89842334870369,466621
917,8.208514,93.49293,0.0,,0
83,5.483051,95.358563,498265.4019432068,,0
542,12.454187,92.916186,0.0,,0
4176,2.44642,96.440123,36568.24271583557,,0
1420,-1.799414,103.474859,2490973.6082897186,,0
53,28.311333,48.416023,737805.3237576485,,0
2304,28.06524,46.186641,261802.0527434349,,0
4265,27.175,47.504595,86370.89865875244,,0
2843,29.907077,47.430505,6065121.914515555,100.0,0
4561,27.182884,49.219897,2437400.986981541,,0
3285,30.230143,49.252963,1713932.1159930753,,0
2702,28.718094,51.120827,1047916.2581863404,,0
2462,23.869114,47.043334,3328251.364643097,,0
1040,25.700208,46.573932,1716423.2403202057,,0
3387,24.390856,45.331705,2752291.907836914,,0
4545,24.614922,48.261142,972478.5688667296,,0
1137,22.07172,45.916638,81096.61177825928,,0
2681,21.886697,47.842199,102951.6322555542,,0
518,23.341864,49.295852,148078.96631622314,,0
4641,10.035475,48.671902,206331.504196167,,0
20,9.767515,45.737118,697099.7769570351,,0
1843,10.998089,47.683892,140860.88638599217,,0
493,41.793894,2.940645,6571218.554105759,,0
4562,2.00537,37.936469,147708.2681903839,3.398897886276245,142688
3732,3.590111,38.033957,224677.57566809657,0.0,224678
3066,-0.1277969999999999,33.668299,11355392.678079603,51.11351676646507,5551252
596,19.933742,42.194049,769493.2219161987,,0
1838,21.847358,43.522354,118026.41833877563,,0
367,24.157637,43.616165,240234.29473114017,,0
3793,23.015664,44.661331,107220.88041687012,,0
3970,25.362968,42.718616,658508.0953178406,,0
1056,22.433277,40.292021,963575.5746536255,,0
2196,20.361307,40.103759,1296756.2429955602,,0
4442,21.632749,39.10989,5032523.773276567,,0
3362,21.426609,41.615973,488655.51541137695,,0
3901,22.920364,42.440609,562063.8716659546,,0
3404,17.743853,45.865157,82907.80141067505,,0
4691,18.947443,45.316309,55949.20673370361,,0
2241,20.202009,44.710004,104383.51602363586,,0
4836,18.994731,41.259986,667827.8341464996,,0
2167,15.004453,38.253331,3758823.6493530273,14.468724772334099,3214970
4232,7.914574,32.516603,665570.9934234619,,0
3416,7.158379,34.052419,287917.59938812256,,0
1499,6.472875,32.374781,619034.7996673584,,0
4237,5.342859,31.544261,993278.54196167,,0
951,4.248038,24.254782,281705.0348844528,0.0,281705
2829,4.72007,26.446159,202133.30119037628,,0
753,4.402047,16.951746,427139.88540649414,9.901907920837402,384845
300,-10.496279,27.936332,1325107.4683837893,53.66776733398437,613952
4976,-7.088006,32.44217,82286.6875423342,13.785597801208496,70943
1578,-6.236881,33.413167,183778.31270599365,19.687186343802345,147598
2590,-5.793745,31.12696,791030.4384231569,33.50572921548571,525990
4315,-5.020223,32.751858,1785773.5872077942,18.692908772916503,1451961
3078,-0.485539,30.133038,8068374.942103386,29.550416629104053,5684137
3628,-4.456517,30.000397,5831557.482945561,16.02901394588825,4896816
40,-4.154752,28.497105,3238601.945847988,19.076937641416276,2620776
2676,-2.325301,27.897969,4485222.293182373,16.39333152770996,3749945
953,-0.531568,28.329597,3420589.7782058716,38.272804260253906,2111434
3763,-13.164625,34.985506,1663599.968705088,29.875233622158277,1166596
4046,-13.789015,36.788276,402090.93720912933,28.992904400825502,285513
4812,-10.882601,37.313732,393601.65769577026,32.9454787671566,263928
2041,-9.028943000000002,39.25699,402067.3558191061,14.404943659901619,344150
595,-11.251861,38.96065,1432202.4986934662,16.97646557490031,1189065
1438,-12.19547,36.489735,118068.72410535812,3.5243492126464844,113908
2670,-13.044911,38.81309,912568.045767784,25.36489173082205,681096
1915,-12.372578,26.321036,767764.3656005859,38.714256339603,470530
4416,-13.716818,26.096566,134201.04643249512,23.80590331554413,102253
3384,-15.724592,28.034782,4351153.94102478,74.01775527467915,1130527
2188,-15.585421,25.937796,282838.1000074744,16.94173987706502,234920
1676,-12.696124,33.526551,3522845.544113964,10.670842470124711,3146928
3023,-8.959951,35.097448,1283371.6590213776,17.3868270778656,1060234
3635,-7.992367,33.849916,471229.9252061844,18.818390083312988,382552
185,-10.536927,34.489326,2082033.1808760688,23.762871364752453,1587282
870,-7.353631,35.691532,1293075.6519720256,25.570501146777982,962430
3692,-10.615739,36.028121,665376.6260385513,23.262037668909347,510596
1476,-9.442878,37.141068,318246.4292809963,14.40318546295166,272409
700,-14.588185,35.468839,4641651.356778711,19.701089039827004,3727195
4883,7.290169,4.453178,15342862.274651527,87.29215520858764,1949747
1615,9.456473,3.868856,2089831.8091125488,13.007138633728028,1818004
228,7.22479,2.943521,25765745.5484581,81.77548563723661,4695682
1643,6.283927,5.250987,7642315.177790157,92.14673233032227,600171
3935,6.700247,7.070376,17279281.509155273,71.80634311834972,4871661
3860,5.481946,8.879878,4411029.140335083,55.80769371262027,1949336
3301,7.293449,10.990996,1530549.5716552734,25.438117497497135,1141207
1082,5.749291,10.337287,4425905.000648499,48.26182914250776,2289882
1183,8.198819,-7.698728,1418136.512626648,49.53147570292155,715713
2118,8.288619,-5.63626,1895642.8690643313,87.86663935734676,230005
855,9.781304,-4.031337,1868784.047882557,26.30916890677284,1377122
318,11.949667,-1.324166,8088123.858337401,56.91160250348704,3485043
4829,10.432361,3.015314,2068061.9525756836,18.330914135401446,1688967
907,8.768767,-0.1980089999999999,2418147.2410134077,65.97275688913133,822829
2280,10.058994,-2.055243,1676506.03515625,61.69954248666763,642109
2299,10.74407,0.249421,4550451.8112716675,47.504854794910976,2388766
4255,7.843517,0.911599,2380499.1051597595,64.5267144716703,844441
2202,8.907909,1.82435,3144369.9494628906,59.762304623921715,1265222
4094,-4.554484,20.175706,1447476.4834899902,,0
3634,-4.152758,13.455147,666136.0344390869,33.2086181640625,444921
2112,-4.42357,11.947329,1505140.6444564462,100.0,0
4421,-9.495471,13.184895,16967445.034266144,100.0,0
2034,-7.80621,13.114974,220399.6129017498,57.983821868896484,92603
232,-13.331916,12.920796,812487.1432410479,100.0,0
655,-3.034476,10.376975,75075.44379499089,,0
4026,-6.645924,22.439431,4746135.709899902,,0
460,-7.678523,23.731691,3035667.3868103027,,0
3257,-9.540175,23.278895,890424.8113708496,,0
4794,0.130603,10.696797,156164.04108810425,,0
1035,1.007276,12.725964,134339.42836761475,,0
1186,30.917415,41.564277,152507.32938861847,,0
2602,29.433524,31.426169,32480055.803147256,99.99955373570539,145
2787,60.561498,41.701161,133112.15923595428,,0
3717,67.832821,39.889941,4095.189473286271,,0
3546,66.172535,43.074178,8133.027836760831,,0
1736,80.570391,46.030404,27.122811423916573,,0
1519,68.791192,36.720917,6541.228561330063,,0
297,62.224427,39.815972,90213.23607993124,,0
2058,64.291646,40.368433,553479.5567761064,,0
4867,37.380517,50.153115,2246987.4792805314,,0
4597,39.5226,48.219181,2385426.395354867,,0
591,42.688135,47.537447,2213649.8499025255,,0
2793,40.63399,47.270961,2765505.9964972734,,0
3906,25.963134,62.806984,537453.9397550821,,0
143,27.269284,61.165404,348869.5066680908,,0
2067,25.196267,61.308547,553121.5270357877,,0
2226,27.367965,63.447796,297716.7075099945,100.0,0
894,25.557613,64.371226,335627.55557742715,,0
4840,29.894813,61.110562,273630.8719980195,,0
3483,31.716115,59.604416,145740.69908714294,,0
1022,30.155044,59.527199,571114.5364341736,,0
2490,28.94221,62.102358,119272.26777997706,,0
4875,28.464153,60.640831,269157.4759979248,,0
4044,50.761565,63.559734,17730.258761763573,,0
998,55.171581,66.593253,459042.538736701,,0
2108,44.866549,74.277972,101395.85290687204,,0
3481,40.397717,65.88295,3221751.863847159,,0
2929,38.552727,64.146886,1705461.0360240936,,0
1104,40.056829,63.076681,1748325.527557373,,0
2170,39.100178,56.844477,526147.1280174255,,0
4714,38.63169,55.276755,303513.6421966553,,0
4637,46.363671,62.257628,61198.578097864985,,0
4553,48.622127,60.175141,17579.343403339386,,0
570,47.373215,60.932843,29535.615063389298,,0
3072,48.907214,62.155144,12335.584718370405,,0
4210,43.321895,63.499594,224452.372297287,,0
1892,45.075374,61.841326,82600.81410884857,,0
412,42.884771,61.670681,366576.569024086,,0
3407,41.696766,63.199928,532071.317237854,,0
2912,78.698066,26.815421,98.67118457529068,,0
221,78.315208,18.380226,492.2883354824007,,0
4928,53.283825,54.842013,563994.7142295837,,0
1260,50.746831,61.28882,57146.241577506065,,0
203,50.857078,56.7443,794024.2612953186,,0
1813,48.747346,57.960783,70391.682451725,,0
3688,50.041647,59.1853,197002.60080480576,,0
1931,53.019351,56.952636,727495.8554344177,,0
4233,51.18217,54.579433,710654.2380943298,,0
306,73.794429,54.640634,529.4541672016603,,0
1857,75.781281,58.969331,314.32122542301295,,0
1426,71.220954,67.003872,9657.715613928349,,0
616,76.266878,67.930625,148.36415378725724,,0
843,75.382686,81.637786,169.72750564059243,,0
3031,80.832207,79.581632,0.0,,0
2721,72.926662,79.22539,4922.148288410637,,0
165,62.934366,83.614454,40536.48619514704,,0
2863,64.013697,80.421915,35407.293001532555,,0
3467,61.41497,82.626098,86740.7521840632,,0
1353,60.332991,84.951923,24076.62300464511,,0
4256,31.602671,63.695686,555281.0461654663,,0
769,29.313399,64.591544,297668.21105098724,18.94889736175537,241263
1581,30.824254,62.253497,335591.92206686735,,0
2195,31.189769,65.421906,1427204.2074985504,,0
3420,35.972148,82.232618,133284.41495419806,,0
475,35.824879,84.228566,3298.491767658823,,0
1078,36.956308,80.651183,1801544.743248935,,0
2371,37.941891,82.884814,37024.239994124975,,0
4537,30.382009,89.719678,75863.13759261348,,0
497,29.075761,89.18409,399778.6687145234,,0
4849,28.767794,90.609526,278622.50417494774,,0
1765,42.48741,89.313229,611664.5486512072,,0
3303,29.876772,85.874942,34955.53812004773,,0
298,26.21859,74.641243,8236981.458740233,,0
1777,30.502634,73.409406,40959620.5144043,93.87282550241065,2509667
745,25.285543,78.717949,12057948.034301758,,0
3597,34.861926,59.326167,1133029.6450805664,,0
685,33.327846,59.239127,339134.9231414795,,0
4900,37.628875,60.399974,456383.5110402107,,0
2253,36.349826,60.325512,3929453.457336426,,0
690,37.069577,62.848912,994211.7320709229,,0
3386,38.598891,62.099044,759481.4964294434,,0
1567,38.885744,60.105323,477240.26292419434,,0
4758,38.309933,58.580215,1853060.8130874631,,0
111,37.108316,57.956845,1487721.1037902832,,0
4700,34.612242,69.725874,8146301.014297484,,0
667,35.306219,68.367337,2035242.65145874,,0
1533,37.562953,69.660682,4926722.796035767,,0
3193,36.238857,71.030909,1061593.5137500763,54.70796203613281,480817
4806,33.564235,72.268271,18376457.68847656,88.25640869140625,2158056
3412,33.285804,70.242386,6197960.534454346,100.0,0
34,32.093149,71.493962,11348676.399414062,79.77453194083748,2295323
1520,34.587543,71.316355,11990537.792358398,74.58845233917236,3046981
2446,32.807449,73.611626,32138807.896972656,94.50647233407709,1765554
3757,35.185336,72.992301,8983694.08468628,89.83572420160822,913127
246,44.868426,89.2474,300129.45763251797,,0
507,49.355499,86.615272,36508.63047845499,,0
1356,47.589678,89.641411,126567.60918271542,,0
3973,59.613352,96.72782,14007.2633330822,,0
671,58.257996,97.731716,31305.81706738472,,0
3532,61.752712,86.246567,10504.927878260612,,0
2905,63.391701,87.847152,3028.7349014505744,,0
4077,51.775565,81.642892,321397.6563425064,,0
1569,50.275811,81.24156,299216.48317575455,,0
2899,49.99493,84.139853,235566.68885494865,,0
3667,54.366355,80.794373,171324.65729010105,,0
531,52.929885,79.753283,226320.06049208343,,0
3307,53.125729,82.416483,575728.1759824753,,0
3374,53.88521,77.601493,144006.32399138808,,0
4270,-44.586534,-73.721678,8528.273592345417,,0
151,-45.965886,-74.472457,17295.367083365927,,0
472,-50.889779,-73.708939,13136.043712405311,,0
2124,-8.451558,114.250589,8002013.79699792,,0
146,-8.216527,112.201607,15541297.728507042,99.99632401899858,571
2417,-3.892862,114.960868,2439136.9589301567,,0
1884,-10.113389,123.775158,1635237.4151121974,93.32577514648438,109139
405,-8.624803,125.708665,1506164.7249178886,80.7200215657552,290388
1012,-6.414528,120.483589,0.0,,0
1779,-8.416573,118.795802,957367.5315911472,89.30586242675781,102382
2939,-8.530499,120.96886,1426538.4792900083,,0
1978,-5.276259,122.863672,967518.4767792821,,0
1195,-8.112987,122.850586,398989.899187088,,0
3183,-0.924518,123.271337,164681.00351834297,,0
1613,-1.888395,124.809593,0.0,,0
895,0.4419529999999999,124.180735,833868.6850028038,,0
3188,0.8836789999999999,122.600338,1142867.7405355547,,0
1961,-1.356869,121.481717,577506.4680402726,,0
2045,3.466635,116.630709,297736.030374527,,0
153,5.639865,118.211645,970433.4504133463,,0
4450,4.704489,117.185644,891976.1861330271,,0
1980,15.824855,99.516294,2928421.225463867,87.84862379594283,355843
429,15.255582,101.647571,3854241.799987793,96.85039949417114,121393
890,7.441642,99.846408,4136662.7917928696,77.66400608263518,923965
3534,5.360008,100.20579,4767175.745076656,96.15703582763672,183201
3449,13.673542,101.128021,25719180.117526293,99.30801677146154,177972
2414,12.694741,99.795534,1874142.870965898,98.57173753821331,26768
4755,12.615974,103.517982,1594247.2207013369,48.95810108184814,813734
1316,12.493496,102.192486,2817040.547298759,86.99360887289048,366395
2719,13.941165,103.455254,5083615.398574829,78.68972851548877,1083332
1257,-35.961668,137.098812,4472.967502314597,,0
3273,-35.738519,139.118433,346443.78123542387,,0
1029,-22.022556,114.749421,3425.363662552132,,0
2436,-27.070027,114.149936,1628.1727777245287,,0
1366,-32.607314,116.232454,1611055.9484129176,,0
2273,-33.293573,119.107143,3995.281291886564,,0
4150,-31.968717,118.071969,11469.07419988513,,0
256,-10.165935,149.354089,185747.6852930784,,0
2051,-11.737911,160.376582,0.0,,0
2142,-4.821309,152.154191,330911.3545323014,98.12071990966797,6219
4018,-12.206596,135.57162,3685.797613328381,,0
571,-8.178552,137.966671,93486.13602685928,,0
4339,39.650928,114.492742,6419655.5048828125,,0
1375,38.228699,113.839395,16181445.840591433,,0
2752,38.203604,116.150081,25327070.19555664,,0
250,40.109975,116.310861,34513997.63127899,,0
1910,40.344651,112.937921,7309203.658399344,,0
1437,42.249839,114.348141,1383385.2372598648,,0
2993,44.130348,98.859781,4931.891556501389,,0
4924,45.225508,97.438212,6057.957138538361,,0
771,42.900876,100.544604,7273.06746534258,,0
4930,41.65506,101.245016,13596.788233873198,,0
569,45.753087,103.709592,47206.503709316254,,0
3011,45.295433,106.39906,20896.691214323044,,0
3127,44.896441,101.690609,14870.736579418182,,0
4933,43.604655,102.002733,6269.652981638908,,0
2796,43.51157,93.77784,583347.4304834671,,0
3320,43.770323,90.87417,207010.81181897043,,0
1652,45.055255,92.598094,11814.8244634023,,0
1785,42.250225,95.564212,20847.24994136719,,0
588,44.539652,95.921211,8474.601829407737,,0
2920,46.822678,101.491572,85072.97998714447,,0
1282,45.829763,99.458634,14597.613751590252,,0
329,41.4525,105.230286,17331.060097942594,,0
3689,42.804992,106.239089,20379.080286741257,,0
2033,41.687299,108.02701,743786.9287545979,,0
1856,43.563628,104.198179,34766.36219882965,,0
3799,42.444208,102.84102,11665.234332186868,,0
2239,40.960402,102.667308,8059.638361775549,,0
