location_id,latitude,longitude,coal_mw,gas_mw,oil_mw
106,77.13520050048828,-18.442359924316406,0.0,0.0,0.0
107,60.066810607910156,-43.552677154541016,0.0,0.0,0.0
108,-32.09272003173828,152.5219268798828,0.0,0.0,0.0
110,-45.796409606933594,166.92791748046875,0.0,0.0,0.0
111,37.108314514160156,57.956844329833984,0.0,2345.0,0.0
113,-0.46535900235176086,39.72935104370117,0.0,0.0,0.0
114,-71.7889633178711,170.2346954345703,0.0,0.0,0.0
115,63.9166374206543,138.25453186035156,0.0,0.0,0.0
116,21.18368148803711,37.116024017333984,0.0,0.0,0.0
117,40.29750061035156,81.58676147460938,800.0,0.0,0.0
118,46.237388610839844,110.4611587524414,0.0,0.0,0.0
119,-70.26272583007812,15.998757362365723,0.0,0.0,0.0
120,13.269953727722168,-87.88661193847656,0.0,39.2,311.0
121,-10.742086410522461,142.1807861328125,0.0,0.0,0.0
122,-4.099299907684326,-47.85734939575195,0.0,0.0,0.0
123,4.237929821014404,20.930795669555664,0.0,0.0,0.0
124,64.75151062011719,177.9346466064453,0.0,50.0,0.0
125,-38.415061950683594,-58.24232864379883,0.0,0.0,0.0
126,-76.71703338623047,100.53488159179688,0.0,0.0,0.0
127,-81.59857940673828,-77.85514831542969,0.0,0.0,0.0
128,62.19688415527344,-140.05352783203125,0.0,0.0,0.0
129,-12.927726745605469,21.943923950195312,0.0,0.0,0.0
130,44.2519645690918,-91.77732849121094,732.6,1599.3,246.70000000000002
131,52.463191986083984,31.401824951171875,200.0,562.0,0.0
133,39.61766815185547,-74.61112213134766,991.4000000000001,18774.0,1234.0
134,-34.961631774902344,117.71711730957031,0.0,0.0,0.0
135,-22.50313377380371,-58.35430145263672,0.0,0.0,0.0
136,23.042774200439453,116.3051986694336,2670.0,15.0,0.0
137,58.16619873046875,105.25353240966797,0.0,0.0,0.0
138,27.189952850341797,104.37386322021484,5800.0,8.0,0.0
139,55.97259521484375,-114.71490478515625,0.0,0.0,0.0
140,-20.713821411132812,136.99472045898438,0.0,0.0,0.0
141,55.47306442260742,-63.29638671875,0.0,0.0,0.0
142,16.642009735107422,-5.395986080169678,0.0,0.0,0.0
143,27.269283294677734,61.1654052734375,0.0,324.0,0.0
144,71.79673767089844,-89.69856262207031,0.0,0.0,0.0
145,31.725629806518555,-6.5383381843566895,0.0,0.0,0.0
146,-8.216526985168457,112.20160675048828,630.0,0.0,0.0
147,56.90443420410156,47.04009246826172,0.0,655.0,0.0
149,70.33955383300781,-44.46670913696289,0.0,0.0,0.0
150,37.64570617675781,-110.77395629882812,0.0,0.0,0.0
151,-45.965885162353516,-74.47245788574219,0.0,0.0,0.0
152,53.9222412109375,15.236235618591309,1684.0,0.0,333.5
153,5.639864921569824,118.2116470336914,0.0,0.0,34.0
154,30.859378814697266,83.97505950927734,0.0,0.0,0.0
155,-20.54878044128418,164.38848876953125,0.0,0.0,0.0
156,16.24428939819336,95.65232849121094,0.0,0.0,0.0
157,-29.93338966369629,17.21226692199707,0.0,0.0,0.0
158,-24.207210540771484,124.48080444335938,0.0,0.0,0.0
159,-3.6485109329223633,-57.42424011230469,0.0,0.0,13.732
160,23.514453887939453,-109.88902282714844,0.0,0.0,112.5
161,55.676727294921875,72.07536315917969,435.0,0.0,0.0
162,9.296311378479004,-68.52911376953125,0.0,130.0,0.0
163,21.62268829345703,69.72982788085938,1700.0,156.1,0.0
164,-1.8759429454803467,100.8782730102539,0.0,0.0,0.0
165,62.934364318847656,83.61445617675781,0.0,0.0,0.0
166,19.20969009399414,46.709861755371094,0.0,0.0,0.0
167,-30.262554168701172,-64.03390502929688,0.0,0.0,5.052
168,71.46236419677734,75.07417297363281,0.0,0.0,0.0
170,-28.61531639099121,142.57913208007812,0.0,0.0,0.0
171,15.339550971984863,4.043713092803955,0.0,0.0,0.0
172,46.20291519165039,7.35591983795166,0.0,0.0,0.0
173,78.09840393066406,107.4755630493164,0.0,0.0,0.0
174,46.18376541137695,-65.70137023925781,0.0,0.0,0.0
175,-77.92918395996094,-158.2857208251953,0.0,0.0,0.0
177,-8.24972152709961,-69.2308120727539,0.0,0.0,2.2
178,-1.0274759531021118,-75.00057220458984,0.0,0.0,0.0
179,-22.86075210571289,23.178701400756836,0.0,0.0,0.0
180,75.95829010009766,-122.39981079101562,0.0,0.0,0.0
181,-71.46367645263672,73.92051696777344,0.0,0.0,0.0
182,3.6999340057373047,32.124610900878906,0.0,0.0,0.0
183,62.83830642700195,7.0174407958984375,0.0,253.0,0.0
184,36.37009811401367,25.416730880737305,0.0,0.0,193.0
185,-10.536927223205566,34.48932647705078,0.0,0.0,0.0
186,68.38492584228516,44.71812057495117,0.0,0.0,0.0
187,-66.03549194335938,113.54119110107422,0.0,0.0,0.0
188,-22.816631317138672,-42.168304443359375,0.0,872.9250000000001,19.5808
189,58.68275451660156,-78.46210479736328,0.0,0.0,0.0
190,66.99693298339844,157.42649841308594,0.0,0.0,0.0
192,63.405609130859375,118.96566772460938,0.0,0.0,0.0
193,12.67735767364502,20.33351707458496,0.0,0.0,0.0
194,34.986244201660156,2.8715639114379883,0.0,0.0,0.0
195,48.518646240234375,98.51021575927734,0.0,0.0,0.0
196,38.26176834106445,47.47325134277344,0.0,954.0,0.0
197,-36.874839782714844,140.55685424804688,0.0,143.0,1.0
198,8.503714561462402,-12.818690299987793,0.0,0.0,0.0
199,23.74799919128418,-10.04459285736084,0.0,0.0,0.0
200,-77.88114929199219,147.91326904296875,0.0,0.0,0.0
201,-85.12493133544922,1.7486369609832764,0.0,0.0,0.0
202,19.564424514770508,25.45939826965332,0.0,0.0,0.0
203,50.857078552246094,56.744300842285156,14.0,0.0,0.0
204,8.828495979309082,104.9006118774414,0.0,1542.0,0.0
205,38.700191497802734,-99.86840057373047,0.0,147.10000000000005,24.4
206,21.198989868164062,-89.96807861328125,0.0,484.0,168.0
207,12.35753059387207,37.65656280517578,0.0,0.0,0.0
208,14.739824295043945,74.35123443603516,0.0,20.0,0.0
209,1.6673250198364258,127.93241882324219,0.0,0.0,0.0
211,71.298095703125,124.0637435913086,0.0,0.0,0.0
212,44.674625396728516,33.99287033081055,0.0,0.0,0.0
213,48.11960220336914,79.45060729980469,0.0,0.0,0.0
214,-72.13060760498047,-99.76463317871094,0.0,0.0,0.0
215,70.57678985595703,22.33745765686035,0.0,0.0,0.0
216,35.38848876953125,104.84520721435547,0.0,0.0,0.0
217,-12.841570854187012,-38.37923812866211,0.0,811.105,670.3024
218,-10.242500305175781,-53.12215805053711,0.0,0.0,0.0
219,48.879173278808594,-119.96674346923828,0.0,0.0,0.0
220,-26.403932571411133,32.623138427734375,0.0,0.0,0.0
221,78.3152084350586,18.380226135253906,0.0,0.0,0.0
222,-15.291900634765625,-72.45051574707031,0.0,0.0,0.0
223,33.20100021362305,92.6438980102539,0.0,0.0,0.0
224,28.621362686157227,39.54695510864258,0.0,0.0,0.0
225,0.9102420210838318,9.634220123291016,0.0,77.0,0.0
227,-71.12823486328125,39.08395767211914,0.0,0.0,0.0
228,7.224790096282959,2.943521022796631,0.0,790.5,20.0
229,-51.6619758605957,-57.81627655029297,0.0,0.0,0.0
230,6.208111763000488,-61.42690658569336,0.0,0.0,0.0
231,63.64817810058594,-159.8805389404297,0.0,0.0,2.0
232,-13.331915855407715,12.920796394348145,0.0,20.0,22.8
233,-15.496576309204102,50.08283615112305,0.0,0.0,0.0
234,29.816734313964844,-93.07194519042969,1433.6,8684.1,8.2
235,-3.3219029903411865,20.912303924560547,0.0,0.0,0.0
236,35.25381851196289,132.75816345214844,2466.0,0.0,0.0
237,44.57337951660156,135.42332458496094,0.0,0.0,0.0
238,39.16977310180664,67.140625,0.0,0.0,0.0
239,-21.991931915283203,-50.251712799072266,0.0,3.2,14.002
240,25.395299911499023,10.299360275268555,0.0,0.0,0.0
241,69.40617370605469,-134.36749267578125,0.0,0.0,0.0
242,76.35986328125,-60.00297546386719,0.0,0.0,0.0
243,64.44996643066406,-88.84029388427734,0.0,0.0,0.0
244,51.48018264770508,-89.3394775390625,0.0,0.0,0.0
246,44.86842727661133,89.24739837646484,12540.0,0.0,0.0
247,24.140535354614258,-98.1057357788086,0.0,0.0,0.0
248,29.422760009765625,121.26791381835938,25699.0,3142.0,0.0
249,56.87602615356445,135.26541137695312,0.0,0.0,0.0
250,40.1099739074707,116.31085968017578,3430.0,8426.0,0.0
251,-16.727182388305664,-179.89871215820312,0.0,0.0,0.0
252,59.08061218261719,-126.70713806152344,0.0,0.0,0.0
253,27.00780487060547,18.038528442382812,0.0,0.0,0.0
254,-13.6952486038208,135.29026794433594,0.0,0.0,0.0
255,-70.92615509033203,-5.941679954528809,0.0,0.0,0.0
256,-10.165934562683105,149.35409545898438,0.0,0.0,0.0
257,2.709307909011841,46.087215423583984,0.0,0.0,0.0
258,-42.217159271240234,-66.05695343017578,0.0,0.0,0.0
259,-80.36280059814453,-122.72261810302734,0.0,0.0,0.0
260,43.673858642578125,54.39603805541992,0.0,0.0,0.0
261,30.717239379882812,-110.35688018798828,0.0,366.0,26.1
262,44.397579193115234,146.50979614257812,0.0,0.0,0.0
263,48.036529541015625,120.50516510009766,0.0,0.0,0.0
264,-77.21652221679688,13.817530632019043,0.0,0.0,0.0
265,18.97347640991211,-72.66056823730469,0.0,0.0,0.0
266,-82.9325942993164,83.52179718017578,0.0,0.0,0.0
267,40.944068908691406,-83.66670227050781,3293.0999999999995,3690.2,206.1
268,-41.13331985473633,175.0853271484375,0.0,0.0,0.0
269,-16.893831253051758,38.78129577636719,0.0,0.0,0.0
270,21.123010635375977,100.99649047851562,0.0,0.0,0.0
271,28.047426223754883,-82.57649230957031,1903.5,15844.6,3227.9999999999995
272,71.39830780029297,-178.75201416015625,0.0,0.0,0.0
273,-30.96072769165039,124.20927429199219,0.0,0.0,0.0
274,-10.132859230041504,120.35527801513672,0.0,0.0,0.0
275,83.58536529541016,-30.93484878540039,0.0,0.0,0.0
276,-18.24380874633789,-64.74983978271484,0.0,0.0,0.0
277,39.292781829833984,9.285629272460938,0.0,630.0,177.0
278,21.608163833618164,86.83892822265625,427.5,102.0,0.0
279,-2.0032129287719727,115.184814453125,0.0,0.0,0.0
280,52.78550720214844,112.08112335205078,452.8,0.0,0.0
281,50.596275329589844,131.3904571533203,0.0,0.0,0.0
282,-16.599559783935547,-54.952964782714844,0.0,0.0,0.0
283,6.106104850769043,39.73954391479492,0.0,0.0,0.0
284,48.281429290771484,-2.4806230068206787,0.0,0.0,474.0
285,15.431913375854492,11.137063026428223,0.0,0.0,0.0
286,57.22320556640625,59.90884017944336,3949.9,4266.05,0.0
287,-5.989451885223389,106.01560974121094,3170.0,3125.0,0.0
288,24.45884132385254,54.52815628051758,0.0,14862.0,0.0
289,61.48679733276367,-106.47913360595703,0.0,0.0,0.0
290,-68.88214874267578,151.91493225097656,0.0,0.0,0.0
291,53.15522384643555,-103.65155029296875,0.0,0.0,0.0
292,-25.619476318359375,152.91639709472656,0.0,0.0,0.0
293,-20.389362335205078,118.83418273925781,0.0,223.7,0.0
294,-7.592774868011475,-42.18913650512695,0.0,0.0,0.0
296,31.046592712402344,55.20867156982422,0.0,0.0,0.0
297,62.22442626953125,39.81597137451172,0.0,0.0,0.0
298,26.218589782714844,74.64124298095703,354.7,0.0,0.0
299,-29.33426284790039,-71.34066772460938,760.0,0.0,155.147
300,-10.496278762817383,27.93633270263672,0.0,0.0,0.0
301,7.090857982635498,124.6299057006836,418.0,0.0,69.0
302,-77.9853515625,-47.70765686035156,0.0,0.0,0.0
303,-24.488773345947266,131.50257873535156,0.0,10.95,0.0
304,-5.689363956451416,-63.424591064453125,0.0,0.0,3.78
305,35.21107482910156,-120.42201232910156,0.0,3467.7,0.0
306,73.79442596435547,54.64063262939453,0.0,0.0,0.0
307,43.59988021850586,-114.2281494140625,10.2,0.0,0.0
308,22.562856674194336,109.55541229248047,3160.0,0.0,0.0
309,-31.8822021484375,-57.00049591064453,0.0,0.0,0.0
310,32.95503234863281,64.1036148071289,0.0,0.0,0.0
311,71.00359344482422,-23.263349533081055,0.0,0.0,0.0
312,30.79169464111328,32.836612701416016,0.0,3923.0,0.0
313,10.650067329406738,98.8696060180664,0.0,0.0,0.0
314,0.20825499296188354,15.77772045135498,0.0,0.0,0.0
315,-19.17630958557129,44.876590728759766,0.0,0.0,0.0
316,-17.290311813354492,142.47998046875,0.0,0.0,0.0
317,-9.502877235412598,159.79808044433594,0.0,0.0,0.0
318,11.949666976928711,-1.3241660594940186,0.0,0.0,122.56
319,37.667747497558594,-92.17926788330078,0.0,47.400000000000006,129.1
320,-4.117489814758301,34.6362419128418,0.0,0.0,0.0
321,-37.18906021118164,148.39675903320312,0.0,0.0,0.0
322,17.782424926757812,31.63428497314453,0.0,0.0,0.0
323,51.87247848510742,-10.287344932556152,0.0,0.0,488.0
324,59.39668655395508,146.93614196777344,0.0,0.0,0.0
325,34.565673828125,78.22146606445312,0.0,0.0,0.0
326,-4.797214984893799,140.84933471679688,0.0,0.0,61.0
328,6.45989990234375,26.62275505065918,0.0,0.0,0.0
329,41.45249938964844,105.23028564453125,0.0,0.0,0.0
330,22.166898727416992,-16.716955184936523,0.0,0.0,0.0
331,39.03466796875,17.11543846130371,0.0,2394.0,1200.0
332,3.9698989391326904,-71.41984558105469,0.0,0.0,0.0
333,42.82123947143555,74.10440826416016,674.0,0.0,0.0
334,-70.65524291992188,102.2135238647461,0.0,0.0,0.0
335,34.477291107177734,-78.5405502319336,0.0,3743.0,305.4
336,-3.5120739936828613,-80.4874267578125,0.0,0.0,0.0
337,64.99268341064453,-51.7442626953125,0.0,0.0,0.0
338,62.58201217651367,96.9996109008789,0.0,0.0,0.0
339,38.877132415771484,89.22167205810547,0.0,0.0,0.0
340,19.556163787841797,-105.05410766601562,0.0,1454.0,1300.0
341,69.58244323730469,142.92715454101562,0.0,0.0,0.0
342,4.128753185272217,101.15234375,1600.0,2420.0,0.0
343,48.37981414794922,-98.08634185791016,6.0,0.0,4.0
345,-0.18536999821662903,-52.66381072998047,0.0,0.0,12.875
346,30.160022735595703,98.56340026855469,0.0,0.0,0.0
347,16.187541961669922,-93.21568298339844,0.0,0.0,0.0
348,29.244861602783203,5.332361221313477,0.0,0.0,0.0
349,8.060222625732422,16.474895477294922,0.0,0.0,0.0
350,56.784019470214844,24.216598510742188,0.0,1001.0,0.0
351,24.14034652709961,31.560758590698242,0.0,0.0,0.0
352,20.652551651000977,6.589651107788086,0.0,0.0,0.0
353,9.341561317443848,-83.49259948730469,0.0,0.0,266.45
354,67.41108703613281,-101.58331298828125,0.0,0.0,0.0
355,32.93560791015625,44.095130920410156,0.0,2260.0,2420.0
356,71.13994598388672,-71.41944885253906,0.0,0.0,0.0
357,52.25613784790039,40.9221076965332,0.0,1280.0,0.0
358,18.228797912597656,120.65357208251953,0.0,0.0,0.0
359,-48.03955078125,-66.57856750488281,0.0,0.0,0.0
360,15.980327606201172,80.44293975830078,1803.0,1458.0,0.0
361,-75.47936248779297,124.92070770263672,0.0,0.0,0.0
362,27.15404510498047,67.9918212890625,0.0,101.0,0.0
363,-75.95487976074219,-83.78081512451172,0.0,0.0,0.0
364,-77.33293151855469,74.54389953613281,0.0,0.0,0.0
365,37.52089309692383,-8.58887004852295,0.0,0.0,0.0
366,60.67599868774414,169.1371307373047,0.0,0.0,0.0
367,24.157636642456055,43.61616516113281,0.0,0.0,0.0
368,-36.56011199951172,-65.0855484008789,0.0,0.0,0.0
369,50.399742126464844,22.54253578186035,2136.0,476.0,0.0
370,-17.961153030395508,18.864704132080078,0.0,0.0,0.0
371,54.171634674072266,98.02521514892578,0.0,0.0,0.0
372,73.58087921142578,93.32310485839844,0.0,0.0,0.0
373,41.0385627746582,41.06581115722656,0.0,0.0,50.0
374,11.091489791870117,-7.649634838104248,0.0,0.0,0.0
375,-28.536640167236328,23.489110946655273,0.0,0.0,0.0
376,27.644386291503906,112.2715072631836,7610.0,4.0,0.0
377,0.7686179876327515,25.374467849731445,0.0,0.0,0.0
378,59.707855224609375,-150.84934997558594,0.0,228.6,17.8
379,31.71775245666504,21.54700469970703,0.0,0.0,0.0
380,-17.506685256958008,25.3049259185791,0.0,0.0,0.0
381,-87.13163757324219,-88.25749206542969,0.0,0.0,0.0
382,-24.301807403564453,-64.21575164794922,361.0,1511.2,31.0
383,-8.373462677001953,18.496545791625977,0.0,0.0,0.0
384,-73.18902587890625,56.1240348815918,0.0,0.0,0.0
385,-34.326045989990234,21.263708114624023,0.0,0.0,0.0
386,41.724334716796875,27.400278091430664,0.0,1156.0,0.0
387,66.75145721435547,-147.60494995117188,0.0,0.0,0.0
388,-81.22837829589844,122.98358154296875,0.0,0.0,0.0
389,25.47506332397461,-104.18994140625,0.0,737.8,320.0
390,37.172813415527344,122.48112487792969,1960.0,0.0,0.0
391,45.15110778808594,-73.66458892822266,0.0,285.6,113.10000000000001
392,22.30963706970215,-3.975425958633423,0.0,0.0,0.0
393,51.415374755859375,-69.65448760986328,0.0,0.0,0.0
394,51.8521728515625,6.751704216003418,18829.6,10336.8,140.0
395,-22.98111915588379,142.3896484375,0.0,0.0,0.0
396,-6.936647891998291,39.346710205078125,0.0,207.5,0.0
397,50.34324264526367,-60.13890075683594,0.0,0.0,0.0
398,51.954158782958984,65.33518981933594,0.0,0.0,0.0
399,-27.228450775146484,119.41387176513672,0.0,21.0,1.3
400,76.55887603759766,-99.54920959472656,0.0,0.0,0.0
401,-13.313490867614746,-67.09612274169922,0.0,0.0,0.0
402,-66.097900390625,-66.6604232788086,0.0,0.0,0.0
403,64.39369201660156,-128.93971252441406,0.0,0.0,0.0
404,14.975604057312012,43.17927169799805,0.0,0.0,150.0
405,-8.624802589416504,125.70866394042969,0.0,0.0,0.0
406,48.534305572509766,14.563304901123047,0.0,400.0,0.0
407,-26.377397537231445,137.07618713378906,0.0,0.0,0.0
409,57.678489685058594,34.11245346069336,0.0,4.0,0.0
410,18.082780838012695,-11.266879081726074,0.0,0.0,0.0
411,1.7756719589233398,-57.65032196044922,0.0,0.0,0.0
412,42.884769439697266,61.67068099975586,0.0,0.0,0.0
413,-10.140572547912598,-47.659088134765625,0.0,0.0,1.12
414,71.5083236694336,-111.74614715576172,0.0,0.0,0.0
415,66.01683044433594,-35.98855209350586,0.0,0.0,0.0
416,-15.925718307495117,167.1858673095703,0.0,0.0,0.0
417,10.815838813781738,-73.7188491821289,0.0,0.0,0.0
418,66.15633392333984,73.68695831298828,0.0,0.0,0.0
419,-17.602933883666992,-41.01701736450195,0.0,0.0,0.0
420,68.06092071533203,87.05339813232422,0.0,0.0,0.0
421,41.57221984863281,-106.11637878417969,0.0,6.700000000000001,0.0
422,59.26200866699219,15.348342895507812,80.0,0.0,0.0
423,58.113075256347656,115.30958557128906,0.0,0.0,0.0
424,46.64088439941406,-84.33354949951172,0.0,110.0,19.5
425,68.93952178955078,61.22507095336914,0.0,0.0,0.0
426,57.70299530029297,80.96634674072266,0.0,0.0,0.0
427,50.90536117553711,-112.21331024169922,816.0,200.0,0.0
428,61.88016891479492,51.49538803100586,0.0,553.0,0.0
429,15.255581855773926,101.64756774902344,0.0,1468.0,0.0
430,-83.16310119628906,-154.85629272460938,0.0,0.0,0.0
431,-73.14277648925781,-60.06330108642578,0.0,0.0,0.0
432,33.962955474853516,-96.8529281616211,0.0,1695.2,0.0
433,14.30087661743164,48.55011749267578,0.0,0.0,0.0
434,-19.016063690185547,131.42234802246094,0.0,0.0,0.0
435,59.69612121582031,126.92050170898438,0.0,0.0,0.0
436,8.856263160705566,33.56391143798828,0.0,0.0,0.0
437,29.101734161376953,-1.3239200115203857,0.0,0.0,0.0
438,-26.914045333862305,-55.25349044799805,0.0,39.349999999999994,15.0
439,53.874271392822266,-123.16300964355469,0.0,0.0,0.0
440,-24.59764289855957,17.744789123535156,0.0,0.0,0.0
441,-2.987746000289917,-70.19989013671875,0.0,0.0,0.0
442,60.85188674926758,72.42224884033203,0.0,0.0,0.0
443,-3.6194369792938232,127.02975463867188,0.0,0.0,0.0
444,75.32154083251953,-38.912410736083984,0.0,0.0,0.0
445,35.27479553222656,-105.07428741455078,0.0,0.0,0.0
446,11.243940353393555,119.46622467041016,0.0,0.0,0.0
447,23.973360061645508,22.653825759887695,0.0,0.0,0.0
448,-6.40279483795166,-74.03146362304688,0.0,0.0,0.0
449,25.769424438476562,83.59647369384766,0.0,0.0,0.0
450,19.423938751220703,0.6055060029029846,0.0,0.0,0.0
451,37.438472747802734,110.6360092163086,3500.0,98.0,0.0
452,65.95167541503906,16.572505950927734,0.0,0.0,0.0
453,61.32201385498047,-117.53520202636719,0.0,0.0,0.0
454,-19.148548126220703,124.16709899902344,0.0,0.0,0.0
455,35.2639045715332,98.26028442382812,0.0,0.0,0.0
456,-70.79612731933594,118.2474136352539,0.0,0.0,0.0
457,12.039969444274902,108.87632751464844,0.0,0.0,0.0
458,60.469261169433594,-67.9415512084961,0.0,0.0,0.0
459,22.067895889282227,59.66082763671875,0.0,285.0,0.0
460,-7.678523063659668,23.731691360473633,0.0,0.0,0.0
461,-32.12301254272461,138.16378784179688,0.0,0.0,0.0
462,57.613094329833984,-135.83131408691406,0.0,0.0,8.1
463,66.02766418457031,-170.24771118164062,0.0,0.0,0.0
464,-2.642599105834961,-42.830562591552734,0.0,7.1743999999999994,0.0
465,31.427017211914062,108.47382354736328,3200.0,1400.0,0.0
466,24.27555274963379,121.57479095458984,0.0,1785.0,0.0
467,28.63202667236328,-11.120463371276855,0.0,0.0,0.0
468,63.858585357666016,107.68095397949219,0.0,0.0,0.0
469,33.5135612487793,126.60250854492188,0.0,0.0,0.0
470,-28.5327205657959,148.23316955566406,0.0,0.0,0.0
471,66.98201751708984,32.13216781616211,266.0,0.0,0.0
472,-50.88977813720703,-73.70893859863281,0.0,0.0,0.0
473,37.04426193237305,72.80834197998047,0.0,0.0,0.0
474,-5.264445781707764,-52.749359130859375,0.0,0.0,0.0
475,35.82487869262695,84.22856903076172,0.0,0.0,0.0
476,43.29584884643555,13.103434562683105,150.0,725.0,0.0
477,-82.86331939697266,-41.831172943115234,0.0,0.0,0.0
478,-8.532469749450684,-58.031524658203125,0.0,0.0,0.0
479,51.380035400390625,48.95009231567383,0.0,0.0,0.0
