latitude,longitude,population_2020
62.551528930664062,179.28407287597656,217.56220085418317
34.174934387207031,133.91944885253906,4967866.4748933911
34.5174560546875,136.63394165039062,14061024.488812685
35.712108612060547,135.22386169433594,10339993.049702248
33.676761627197266,135.42938232421875,6812153.4534144402
-25.060977935791016,15.912050247192383,2393.0454812642843
68.272857666015625,-141.38487243652344,1.6103912543469505
69.691848754882812,-142.30731201171875,306.04865052494188
69.072006225585938,-138.26051330566406,0
67.679840087890625,-136.20889282226562,1416.6313329452241
69.753799438476562,-122.98734283447266,312.4969976185821
71.9783935546875,-125.05869293212891,111.82000218401663
69.204483032226562,-118.66267395019531,0
68.695075988769531,-152.9691162109375,0
69.725807189941406,-156.3812255859375,1.0923465141677298
65.97161865234375,-154.66567993164062,231.09934730386624
67.497421264648438,-156.36723327636719,708.38401581359676
71.1939697265625,-156.99845886230469,2092.9378359208786
22.06804084777832,-159.33755493164062,67247.390538044274
52.148788452148438,-174.40357971191406,0
-77.181015014648438,-144.29573059082031,0
-75.554641723632812,-143.09060668945312,0
-76.215545654296875,-148.53775024414062,0
-78.50018310546875,-138.52140808105469,0
-83.242149353027344,-144.06436157226562,0
-78.253089904785156,-148.37274169921875,0
-86.34912109375,-147.27365112304688,0
-80.047225952148438,-143.5751953125,0
-81.953033447265625,-142.90338134765625,0
-84.498016357421875,-141.94195556640625,0
71.796737670898438,-89.698562622070312,0
73.085586547851562,-88.989654541015625,0
71.845245361328125,-84.902046203613281,0
-78.591194152832031,166.485107421875,0
-80.462287902832031,160.30497741699219,0
-81.807891845703125,162.15461730957031,0
-70.696258544921875,165.77735900878906,0
-74.432273864746094,165.02911376953125,0
-83.994773864746094,-7.5629391670227051,0
-82.925956726074219,-17.583850860595703,0
-79.987899780273438,-16.466764450073242,0
-54.760185241699219,-35.946975708007812,0
-82.488426208496094,8.6970939636230469,0
-79.80413818359375,10.980982780456543,0
-81.230796813964844,14.686518669128418,0
-70.406272888183594,3.1771440505981445,0
-29.933389663696289,17.21226692199707,60605.977939602337
-74.1781005859375,10.078010559082031,0
-73.215621948242188,5.9226150512695312,0
-71.253173828125,9.7377119064331055,0
-78.39727783203125,10.098154067993164,0
-67.132606506347656,85.088600158691406,0
-80.613014221191406,152.61085510253906,0
-77.881149291992188,147.91326904296875,0
-77.759468078613281,155.38308715820312,0
-40.341789245605469,176.641357421875,169647.89317538962
-67.4371337890625,136.72433471679688,0
-68.637886047363281,134.06871032714844,0
-76.111419677734375,135.52143859863281,0
-73.033187866210938,135.71449279785156,0
-77.514518737792969,136.82127380371094,0
-81.783706665039062,134.00787353515625,0
-69.394561767578125,142.20979309082031,0
-70.684341430664062,143.70071411132812,0
-68.9168701171875,138.56690979003906,0
-73.934951782226562,126.44184112548828,0
-76.639694213867188,128.719482421875,0
-69.48291015625,130.31146240234375,0
-72.165718078613281,132.43287658691406,0
-73.955673217773438,132.1387939453125,0
-75.308570861816406,130.86102294921875,0
-80.134292602539062,112.38791656494141,0
-84.649139404296875,112.56334686279297,0
-82.352279663085938,108.51184844970703,0
74.902549743652344,-84.897346496582031,96.229538809022529
77.910507202148438,-78.914543151855469,0.17080181374535641
75.887046813964844,-79.599006652832031,0.057123588462673069
72.49298095703125,-81.233551025390625,0
81.191627502441406,-71.733993530273438,0.44264115576640961
76.030609130859375,-29.685943603515625,0
77.626045227050781,-24.856996536254883,0
76.160926818847656,-23.426214218139648,0
71.003593444824219,-23.263349533081055,0
72.880668640136719,-22.221891403198242,0
73.9962158203125,-33.043361663818359,0
74.251480102539062,-25.967096328735352,0
81.011245727539062,-31.835151672363281,0
78.012771606445312,-31.96966552734375,0
76.510116577148438,-35.685546875,0
68.390419006347656,-53.165145874023438,310.27800989151001
76.39251708984375,107.99315643310547,876.92361166514456
78.098403930664062,107.47556304931641,147.04453786443833
75.345199584960938,113.56200408935547,380.21366652007418
73.711738586425781,112.56720733642578,909.50025886796357
75.405509948730469,135.56538391113281,387.46638038655692
73.516700744628906,127.22291564941406,264.44036597716331
72.226516723632812,127.220703125,1006.7104046461754
-24.59764289855957,17.744789123535156,39788.858706712723
9.8861303329467773,77.724227905273438,14423378.108520508
10.238829612731934,76.2015380859375,22724315.003662109
8.4191875457763672,78.011688232421875,9295014.5792520195
-1.2525420188903809,98.659568786621094,0
1.3245129585266113,97.334739685058594,0
20.14166259765625,55.868083953857422,52223.289011120796
16.174381256103516,46.047908782958984,181467.00456762314
9.6210174560546875,38.507965087890625,8662534.45703125
21.403963088989258,58.239280700683594,139016.59128570557
19.959396362304688,57.698833465576172,55165.400512065273
22.256122589111328,56.67449951171875,239637.45286560059
23.689971923828125,58.081928253173828,1871265.3982989788
24.458841323852539,54.528156280517578,2176840.5058834553
25.304204940795898,56.232658386230469,5356179.2766246796
23.701705932617188,56.180419921875,773080.25440979004
27.839984893798828,52.891609191894531,1220605.1875662804
36.052146911621094,53.272373199462891,2306279.8651199341
80.130836486816406,32.217536926269531,0
80.429023742675781,19.827419281005859,607.23661486597848
80.097084045410156,59.492156982421875,0
-76.193122863769531,-90.437850952148438,0
-82.046241760253906,-51.119499206542969,0
-79.930740356445312,-96.755958557128906,0
-81.246734619140625,-100.21169281005859,0
-78.641960144042969,-93.277137756347656,0
-74.833999633789062,-96.940635681152344,0
-76.225471496582031,-98.5943603515625,0
-78.369789123535156,-100.77252960205078,0
-77.3416748046875,-92.999794006347656,0
-74.922172546386719,-89.798065185546875,0
-78.515480041503906,-86.749923706054688,0
-72.996437072753906,-89.348304748535156,0
-75.954879760742188,-83.780815124511719,0
-77.126602172851562,-77.216316223144531,0
-77.293830871582031,-83.284538269042969,0
-81.325424194335938,-163.07118225097656,0
-83.163101196289062,-154.85629272460938,0
-84.903282165527344,-162.98716735839844,0
-82.939468383789062,-171.12310791015625,0
-79.566001892089844,-162.33158874511719,0
-77.929183959960938,-158.28572082519531,0
-7.6531920433044434,108.79586791992188,18200961.900085449
-8.0130023956298828,110.33306884765625,16413748.355417252
-66.89276123046875,141.29296875,0
-69.302146911621094,156.72903442382812,0
-72.131942749023438,114.56645202636719,0
-69.401443481445312,120.84429931640625,0
-69.524490356445312,115.34348297119141,0
-70.796127319335938,118.24741363525391,0
44.616470336914062,116.280517578125,268220.17423499364
34.495826721191406,114.99642181396484,23110025.308227539
45.343517303466797,148.76939392089844,0
33.093151092529297,132.80010986328125,1841012.5049231052
44.397579193115234,146.50979614257812,21.203109741210938
36.456535339355469,138.53530883789062,6079432.5791912079
38.306484222412109,139.75636291503906,2795249.087562561
36.488826751708984,140.26556396484375,12152513.153493881
37.832416534423828,138.2353515625,1176310.4226740003
35.081829071044922,138.15411376953125,5707429.7566370368
36.815269470214844,136.82511901855469,2758426.3068623543
80.663642883300781,-15.639569282531738,0
75.063438415527344,-18.414617538452148,0
67.105194091796875,-139.95074462890625,301.01757669051221
65.984169006347656,-138.36720275878906,20.079442031243161
68.400718688964844,-130.75053405761719,0
66.821945190429688,-131.98455810546875,144.64249879580711
69.863250732421875,-128.07754516601562,0
69.406173706054688,-134.36749267578125,4322.1292116045952
64.096710205078125,-139.40428161621094,2065.6734202590305
62.196884155273438,-140.05352783203125,334.23534851679506
73.164039611816406,-117.73006439208984,0
75.186088562011719,-116.92570495605469,0
71.038284301757812,-118.17478179931641,401.3540042241948
72.01220703125,-120.86337280273438,0
75.958290100097656,-122.39981079101562,0
76.804618835449219,-116.08573913574219,0
78.452125549316406,-112.75675201416016,0
72.802978515625,-112.73698425292969,0
67.165740966796875,-152.1978759765625,651.30449014169835
61.865421295166016,-136.107177734375,31026.774343982164
65.572349548339844,-159.7486572265625,1962.6896093635039
63.648178100585938,-159.88053894042969,1786.6328010064535
53.427909851074219,-168.01693725585938,0
67.015678405761719,-173.94358825683594,2284.1493579387898
64.341514587402344,-173.20660400390625,2417.7799446426943
63.20880126953125,-168.97984313964844,574.7373948097229
-26.638731002807617,15.259596824645996,13134.939146530116
-60.581531524658203,-45.466785430908203,0
-61.160472869873047,-55.302085876464844,0
-40.365383148193359,-73.710830688476562,511704.60607782006
70.461929321289062,-88.552421569824219,0
67.871490478515625,-91.944564819335938,0
80.063514709472656,-99.353065490722656,0.044249351397638748
77.747238159179688,-94.326156616210938,0.31556693088839438
-76.228668212890625,157.0472412109375,0
-79.20025634765625,159.41072082519531,0
-73.4696044921875,155.27920532226562,0
-85.124931335449219,1.7486369609832764,0
-83.7723388671875,4.4409270286560059,0
-87.908576965332031,1.0122179985046387,0
-82.572395324707031,-4.3634238243103027,0
-80.739570617675781,-3.6651639938354492,0
-70.926155090332031,-5.9416799545288086,0
-72.288261413574219,-7.2680869102478027,0
-84.870101928710938,-19.715291976928711,0
-81.515304565429688,-13.46136474609375,0
-79.686836242675781,-8.7782058715820312,0
-75.486976623535156,-17.623834609985352,0
-77.263008117675781,-17.876138687133789,0
-74.070388793945312,-21.143756866455078,0
-78.457504272460938,-34.520538330078125,0
-77.9853515625,-47.707656860351562,0
-87.411491394042969,-34.155040740966797,0
-88.671775817871094,-58.92315673828125,0
-78.7591552734375,20.392627716064453,0
-80.082603454589844,19.040264129638672,0
-72.683265686035156,13.285553932189941,0
-75.301475524902344,13.460354804992676,0
-77.216522216796875,13.817530632019043,0
-71.346244812011719,13.770195007324219,0
-77.515426635742188,24.096870422363281,0
-82.665740966796875,20.381128311157227,0
-87.152610778808594,35.151176452636719,0
-84.332588195800781,41.015525817871094,0
-85.533889770507812,33.854080200195312,0
-77.161895751953125,39.56878662109375,0
-79.309837341308594,38.717460632324219,0
-76.043418884277344,-2.993535041809082,0
-74.897476196289062,-6.5465860366821289,0
-78.335990905761719,-7.3835639953613281,0
-77.508552551269531,-2.3400709629058838,0
-73.537765502929688,-5.756019115447998,0
-74.308456420898438,0.27560698986053467,0
-72.173301696777344,-0.076164998114109039,0
-77.8709716796875,3.5097420215606689,0
-75.488151550292969,6.4555158615112305,0
-76.851608276367188,7.7434101104736328,0
-81.01422119140625,5.4767231941223145,0
-76.440544128417969,2.5100619792938232,0
-79.486000061035156,2.2839410305023193,0
-33.114089965820312,18.237062454223633,4944344.4502245039
-67.645332336425781,89.123268127441406,0
-73.262039184570312,93.747909545898438,0
-71.744972229003906,94.947929382324219,0
-69.582389831542969,92.404747009277344,0
-85.81146240234375,54.594295501708984,0
-88.799064636230469,54.674083709716797,0
-83.429214477539062,50.286361694335938,0
-82.431999206542969,41.522369384765625,0
-81.021896362304688,41.266002655029297,0
-41.133319854736328,175.0853271484375,697400.44500417099
-21.675569534301758,174.62336730957031,0
-37.627902984619141,178.17448425292969,10321.863945802208
-68.518760681152344,145.52682495117188,0
-75.41314697265625,147.86801147460938,0
-76.598785400390625,151.53622436523438,0
-71.89801025390625,138.34011840820312,0
-70.401222229003906,139.2196044921875,0
-83.387420654296875,140.89187622070312,0
-76.612113952636719,142.55975341796875,0
-78.640335083007812,140.11128234863281,0
-75.341751098632812,140.32890319824219,0
-73.98095703125,140.46858215332031,0
-80.442840576171875,141.67173767089844,0
-74.357223510742188,145.09573364257812,0
-72.163970947265625,142.8160400390625,0
-79.322311401367188,146.78204345703125,0
-66.559516906738281,97.039924621582031,0
-65.782577514648438,92.49615478515625,0
-67.653472900390625,94.037818908691406,0
-75.495498657226562,106.85663604736328,0
-74.120269775390625,105.04799652099609,0
79.089874267578125,-74.649909973144531,0.36431701437356878
38.727317810058594,-27.340021133422852,0
70.354324340820312,-28.727243423461914,0
68.746307373046875,-26.771093368530273,0
66.101982116699219,-23.51072883605957,6967.6300974990154
68.7608642578125,-30.576351165771484,0
72.112068176269531,-29.80262565612793,0
79.512001037597656,-34.381149291992188,0
83.585365295410156,-30.934848785400391,0
78.577644348144531,-39.144550323486328,0
75.321540832519531,-38.912410736083984,0
60.066810607910156,-43.552677154541016,183.33532905578613
66.277732849121094,-52.899372100830078,138.05213165283203
79.126533508300781,96.800521850585938,383.41268437707367
71.105049133300781,129.60171508789062,1083.5617613301729
69.548637390136719,127.03002166748047,1601.7883595875464
71.184547424316406,137.2789306640625,1187.5732017643422
71.398307800292969,-178.75201416015625,174.39993655763465
62.249446868896484,175.13851928710938,685.17228286855243
72.704154968261719,142.50225830078125,885.02817516889627
75.081092834472656,142.63784790039062,909.05647680739639
71.17767333984375,148.63134765625,804.59871459256101
-23.916357040405273,47.533710479736328,786812.48263549805
-13.907319068908691,50.012760162353516,866741.6441116333
-12.433441162109375,49.445331573486328,498722.13549596071
-11.707818031311035,43.344135284423828,0
-23.4068603515625,19.156085968017578,54258.943091392517
-27.031814575195312,17.488300323486328,29632.707869954407
-28.383810043334961,18.026603698730469,17427.232377733104
-21.443082809448242,19.656272888183594,24071.67520904541
21.22905158996582,71.438095092773438,6125838.070941925
2.7093079090118408,46.087215423583984,2277219.2969891727
18.777952194213867,93.671211242675781,308723.42943912745
18.044561386108398,73.087318420410156,7634065.7767944336
-1.0280129909515381,102.40868377685547,2222117.0771064758
-1.8759429454803467,100.87827301025391,1463690.6871948242
-0.34660699963569641,100.03822326660156,4355425.6229675412
-4.3466501235961914,102.99840545654297,1905274.0213775635
-3.079524040222168,101.9652099609375,1822921.9368286133
-6.4527440071105957,107.56976318359375,43023250.816955566
-5.9894518852233887,106.01560974121094,20313990.599972725
8.7815771102905273,98.64007568359375,2247138.4462327957
1.2571959495544434,98.960281372070312,1654513.2940292358
15.533032417297363,49.69549560546875,557563.11992967129
17.191818237304688,48.82232666015625,56130.794636487961
15.834643363952637,47.759014129638672,426861.26373815536
15.255849838256836,51.389633178710938,80364.393434226513
17.296688079833984,53.829597473144531,262197.35005600005
18.162410736083984,56.300422668457031,36945.845616038889
19.065738677978516,54.356548309326172,19754.562599182129
18.489873886108398,51.485271453857422,11187.574120521545
18.464607238769531,53.033218383789062,24068.011628508568
16.934116363525391,50.627487182617188,18059.286894321442
16.711311340332031,52.275920867919922,57005.273245930672
24.102329254150391,53.0240478515625,518885.19778954983
23.893417358398438,50.862857818603516,218346.01984402537
22.672704696655273,54.416385650634766,766423.01071929932
13.443814277648926,45.617027282714844,2608887.9198966026
14.241591453552246,47.004146575927734,544291.01034617424
14.300876617431641,48.550117492675781,546111.69592414796
18.053010940551758,47.446159362792969,112937.2720823288
20.743139266967773,46.750728607177734,29635.190837860107
-2.4120819568634033,40.530830383300781,498920.59303057194
19.209690093994141,46.709861755371094,277273.82975006104
13.66745662689209,43.900104522705078,8949011.5358505249
14.840841293334961,45.105010986328125,4233871.3701629639
12.277579307556152,41.440517425537109,525308.51926755905
12.739184379577637,39.243984222412109,3896538.4082641602
11.005358695983887,39.36199951171875,6825048.3939819336
7.0725688934326172,38.034255981445312,14942026.291772366
8.2594633102416992,38.529747009277344,7063279.7680574656
-5.4757680892944336,37.041950225830078,1968785.2999954224
-5.3382091522216797,38.679256439208984,2010380.6126556396
-3.8534519672393799,39.76885986328125,3018969.2827606201
-6.936647891998291,39.346710205078125,7398917.6891937256
-7.7123241424560547,37.627414703369141,1484121.4995799065
-2.3971049785614014,13.694181442260742,470222.70414066315
22.067895889282227,59.66082763671875,219823.59593093395
33.423847198486328,46.090305328369141,1061609.3583469391
34.002941131591797,48.018516540527344,2717596.5325317383
25.332607269287109,51.315673828125,6300064.811555922
34.634761810302734,54.644142150878906,187836.51496620476
33.009479522705078,56.449863433837891,74443.377885818481
27.812919616699219,57.178291320800781,1095886.1459326567
29.388938903808594,57.322647094726562,911445.05861663818
26.888898849487305,55.110191345214844,690436.67982995138
28.946987152099609,54.942874908447266,931874.53257107735
26.699974060058594,59.638378143310547,352989.9382019043
26.361972808837891,57.226230621337891,235627.51230931282
25.705219268798828,58.510509490966797,84391.59357085824
28.125244140625,59.166889190673828,470631.05714416504
32.037376403808594,49.727264404296875,1909986.3421020508
37.373123168945312,54.824909210205078,1896580.3319391608
35.998771667480469,55.870624542236328,226325.26475524902
34.880519866943359,57.390003204345703,365974.32553672791
51.380035400390625,48.950092315673828,304336.40335035324
80.990203857421875,65.258110046386719,0
81.114662170410156,90.184852600097656,41.306433597987052
-85.03863525390625,-91.71051025390625,0
-80.149360656738281,-85.606529235839844,0
-81.936920166015625,-92.251205444335938,0
-83.787117004394531,-93.906776428222656,0
-83.32342529296875,-104.66893005371094,0
-86.7471923828125,-112.24979400634766,0
-78.621055603027344,-78.395072937011719,0
-82.354263305664062,-61.743282318115234,0
-63.252067565917969,-55.377254486083984,0
-64.093009948730469,-58.128253936767578,0
-53.628196716308594,-73.202789306640625,50908.954018713848
-74.685440063476562,-110.51587677001953,0
-75.362075805664062,-103.99710845947266,0
-76.872177124023438,-104.61257934570312,0
-78.908393859863281,-111.54537200927734,0
-76.026351928710938,-112.37099456787109,0
-73.962852478027344,-114.61732482910156,0
-79.827850341796875,-105.58509063720703,0
-73.881050109863281,-102.35209655761719,0
-72.130607604980469,-99.764633178710938,0
-80.210823059082031,-76.548973083496094,0
-73.7489013671875,-74.927085876464844,0
-72.359512329101562,-72.57061767578125,0
-70.593063354492188,-74.917068481445312,0
-73.818923950195312,-82.521156311035156,0
-75.644607543945312,-75.889678955078125,0
-6.9900851249694824,112.78197479248047,12138609.637901306
16.244289398193359,95.652328491210938,4271015.3728885837
-70.896995544433594,123.18292999267578,0
-72.343948364257812,126.58359527587891,0
-70.667747497558594,128.50299072265625,0
-66.393508911132812,125.78277587890625,0
-67.893898010253906,118.76495361328125,0
-66.035491943359375,113.54119110107422,0
-67.91326904296875,123.61466979980469,0
-69.328407287597656,125.59657287597656,0
-67.602241516113281,126.88519287109375,0
-68.019737243652344,130.12942504882812,0
-69.102134704589844,110.44846343994141,0
-70.577713012695312,112.96152496337891,0
-71.46966552734375,109.32325744628906,0
-69.947746276855469,106.30638885498047,0
-67.842918395996094,113.82881164550781,0
-67.659423828125,110.34389495849609,0
-81.228378295898438,122.98358154296875,0
-17.611167907714844,168.29608154296875,0
-21.428396224975586,167.92575073242188,129.24297333694994
-18.981805801391602,169.2503662109375,0
36.444721221923828,116.44662475585938,33256270.535018921
45.021835327148438,123.21226501464844,2609356.7873228788
44.836223602294922,119.73307800292969,752443.95456093177
45.817951202392578,117.83580017089844,72777.841384246043
43.534065246582031,118.28414154052734,1793533.6302211131
44.130214691162109,121.62679290771484,2176392.4343204498
46.450759887695312,120.04568481445312,211174.12256489741
48.036529541015625,120.50516510009766,84654.33608010615
49.306270599365234,120.12099456787109,705133.07309493097
34.993705749511719,111.92655944824219,18865360.287946701
49.308303833007812,144.02694702148438,20122.668461311609
45.041786193847656,141.7449951171875,107195.83671057847
44.256065368652344,143.34825134277344,743615.90712005645
42.850448608398438,141.18952941894531,3242323.5220601037
39.973159790039062,141.68849182128906,1177750.7978724241
38.511501312255859,141.44564819335938,2475901.065612793
41.32550048828125,141.40055847167969,640498.89211851731
42.487575531005859,143.40406799316406,506521.73582261801
43.121341705322266,145.17372131347656,168129.8948224932
7.0881447792053223,13.026594161987305,689945.98430633545
-22.531848907470703,17.183818817138672,529008.04841798544
-23.599031448364258,16.053300857543945,5260.9841953665018
-23.525157928466797,14.576259613037109,159223.20408464794
-17.564748764038086,-39.400432586669922,504426.21292995755
58.999038696289062,-3.0742950439453125,9776.721047998406
57.586746215820312,-2.27789306640625,721201.71776711941
52.295623779296875,-7.0713138580322266,1668839.382314682
63.15155029296875,-117.78456115722656,504.19790270552039
66.108589172363281,-121.55406951904297,0
67.59002685546875,-118.82810211181641,0
68.306159973144531,-121.83615112304688,0
64.770164489746094,-117.53663635253906,259.2725373506546
67.758163452148438,-125.08204650878906,134.85045573860407
63.647335052490234,-125.04334259033203,384.6346098451495
66.135902404785156,-127.15959167480469,1124.4524503618013
65.050453186035156,-124.16801452636719,603.19437245530366
64.029800415039062,-121.11177062988281,0.6152255501866648
53.631950378417969,-132.16017150878906,3704.039415885874
60.335910797119141,-124.91271209716797,624.39697563688969
61.884262084960938,-125.15069580078125,1.2210220376455254
61.037609100341797,-127.49462127685547,108.16280940086256
62.011318206787109,-121.23210906982422,1246.1993748400391
66.399383544921875,-116.23983001708984,113.64352950948523
59.080612182617188,-126.70713806152344,29.196573311076463
21.147085189819336,-156.84541320800781,1030804.7937069973
-5.6168308258056641,-155.88117980957031,0
57.223644256591797,-153.87625122070312,190.32250667841299
61.873401641845703,-151.73870849609375,402.83441372737434
59.707855224609375,-150.84934997558594,59446.34157673442
63.284011840820312,-151.31553649902344,20.56106956988242
66.751457214355469,-147.60494995117188,236.99769301394224
68.557823181152344,-148.20640563964844,2538.5103046845943
67.837310791015625,-144.82206726074219,634.56885943025861
65.160919189453125,-150.18124389648438,1584.0561260348113
66.296638488769531,-143.12216186523438,151.92495560650514
64.958114624023438,-141.83013916015625,223.44862408432573
65.405548095703125,-146.25245666503906,42165.240068278203
58.813938140869141,-137.47483825683594,1.2523650977352645
60.122917175292969,-136.91981506347656,2047.3281220968911
59.926807403564453,-158.23330688476562,3893.3452878627149
58.078601837158203,-157.54393005371094,1025.9779779127921
66.5672607421875,-164.37184143066406,4516.7655169386999
65.180770874023438,-164.45953369140625,2622.8443520118271
67.577461242675781,-160.79278564453125,1264.5815780571272
69.560356140136719,-160.73309326171875,729.77772054821253
68.778770446777344,-166.08296203613281,58.999141931533813
66.027664184570312,-170.24771118164062,1362.9819708073046
-19.15147590637207,-39.746532440185547,516606.47011799738
-29.599615097045898,-50.019428253173828,2448658.1370046288
-62.026908874511719,-58.458419799804688,0
66.6307373046875,-86.964035034179688,1065.6054112565471
68.273979187011719,-87.873733520507812,947.6459584236145
69.70703125,-85.125564575195312,0
62.158916473388672,-114.75942230224609,21846.26125160122
65.039115905761719,-63.636116027832031,0
66.688987731933594,-65.539619445800781,1621.6741180419922
46.307823181152344,-75.309516906738281,1469811.7671805413
43.511997222900391,-71.696174621582031,4195718.5555910524
45.151107788085938,-73.664588928222656,5613825.3673749892
73.539268493652344,-95.395889282226562,243.53569030761719
76.40509033203125,-94.127304077148438,0.087715792273570514
75.110092163085938,-96.322441101074219,0.037665853657472326
74.775497436523438,-90.497283935546875,0
70.008186340332031,-92.477485656738281,1104.9722783565521
74.720741271972656,-111.18228912353516,0.015025422501821595
71.508323669433594,-111.74614715576172,0
-73.436752319335938,159.80406188964844,0
-72.387603759765625,162.60299682617188,0
-77.22210693359375,162.20664978027344,0
-74.706794738769531,159.08174133300781,0
-70.266120910644531,160.89997863769531,0
-71.594444274902344,156.97418212890625,0
-83.557159423828125,-30.167003631591797,0
-75.377197265625,-12.04710865020752,0
-78.606430053710938,-14.192916870117188,0
-73.32928466796875,-15.916428565979004,0
-76.933967590332031,-10.637571334838867,0
-73.157516479492188,-10.746253967285156,0
-71.687545776367188,-11.203352928161621,0
-82.863319396972656,-41.831172943115234,0
-81.243507385253906,-38.725086212158203,0
-84.652191162109375,-37.462577819824219,0
-85.934661865234375,-39.115177154541016,0
-80.267059326171875,-45.731380462646484,0
-84.351600646972656,-50.537200927734375,0
-75.110092163085938,19.517303466796875,0
-76.141998291015625,22.804204940795898,0
-73.862709045410156,18.020584106445312,0
-79.984092712402344,30.452964782714844,0
-81.5401611328125,33.551212310791016,0
-78.356956481933594,30.463607788085938,0
-83.333335876464844,31.624961853027344,0
-81.367584228515625,24.834320068359375,0
-71.12823486328125,39.083957672119141,0
-69.755516052246094,40.958774566650391,0
-31.285619735717773,18.530872344970703,123913.60867973045
-29.480291366577148,19.181562423706055,16279.767498509958
-34.013198852539062,25.507570266723633,1051071.7377460003
-76.717033386230469,100.53488159179688,0
-80.330963134765625,100.51005554199219,0
-78.492271423339844,105.02252960205078,0
-78.443023681640625,93.320327758789062,0
-79.068878173828125,99.080146789550781,0
-76.3790283203125,93.885177612304688,0
-83.740959167480469,97.527679443359375,0
-82.2928466796875,97.621482849121094,0
-78.112152099609375,82.630462646484375,0
-68.880867004394531,87.141876220703125,0
-73.018234252929688,88.591499328613281,0
-74.555091857910156,86.124198913574219,0
-70.239265441894531,86.971656799316406,0
-71.408721923828125,89.963165283203125,0
-74.744674682617188,92.426773071289062,0
-68.435897827148438,83.388435363769531,0
-71.818466186523438,85.871368408203125,0
-72.910667419433594,82.574455261230469,0
-81.320442199707031,75.751136779785156,0
-80.486427307128906,53.015235900878906,0
-76.540283203125,51.013919830322266,0
-43.824554443359375,171.44438171386719,154274.38575283234
-41.505882263183594,172.17787170410156,86114.661180692448
-42.907703399658203,173.17855834960938,421807.11663010938
-44.110336303710938,168.45413208007812,42386.039451331482
-46.068157196044922,170.25025939941406,188654.13785469678
-21.484159469604492,165.90873718261719,194856.79414358991
-20.54878044128418,164.38848876953125,31455.609542900929
-45.796409606933594,166.92791748046875,73921.640825623414
-66.373939514160156,133.57569885253906,0
-33.702323913574219,151.19911193847656,5086344.4240183067
-36.928638458251953,174.72700500488281,1727472.6672793599
