latitude,longitude,grid_uptime_pct
77.747238159179688,-94.326156616210938,100
-76.228668212890625,157.0472412109375,100
-79.20025634765625,159.41072082519531,100
-73.4696044921875,155.27920532226562,100
-85.124931335449219,1.7486369609832764,100
-83.7723388671875,4.4409270286560059,100
-87.908576965332031,1.0122179985046387,100
-82.572395324707031,-4.3634238243103027,100
-80.739570617675781,-3.6651639938354492,100
-70.926155090332031,-5.9416799545288086,100
-72.288261413574219,-7.2680869102478027,100
-84.870101928710938,-19.715291976928711,100
-81.515304565429688,-13.46136474609375,100
-79.686836242675781,-8.7782058715820312,100
-75.486976623535156,-17.623834609985352,100
-77.263008117675781,-17.876138687133789,100
-74.070388793945312,-21.143756866455078,100
-78.457504272460938,-34.520538330078125,100
-77.9853515625,-47.707656860351562,100
-87.411491394042969,-34.155040740966797,100
-88.671775817871094,-58.92315673828125,100
-78.7591552734375,20.392627716064453,100
-80.082603454589844,19.040264129638672,100
-72.683265686035156,13.285553932189941,100
-75.301475524902344,13.460354804992676,100
-77.216522216796875,13.817530632019043,100
-71.346244812011719,13.770195007324219,100
-77.515426635742188,24.096870422363281,100
-82.665740966796875,20.381128311157227,100
-87.152610778808594,35.151176452636719,100
-84.332588195800781,41.015525817871094,100
-85.533889770507812,33.854080200195312,100
-77.161895751953125,39.56878662109375,100
-79.309837341308594,38.717460632324219,100
-76.043418884277344,-2.993535041809082,100
-74.897476196289062,-6.5465860366821289,100
-78.335990905761719,-7.3835639953613281,100
-77.508552551269531,-2.3400709629058838,100
-73.537765502929688,-5.756019115447998,100
-74.308456420898438,0.27560698986053467,100
-72.173301696777344,-0.076164998114109039,100
-77.8709716796875,3.5097420215606689,100
-75.488151550292969,6.4555158615112305,100
-76.851608276367188,7.7434101104736328,100
-81.01422119140625,5.4767231941223145,100
-76.440544128417969,2.5100619792938232,100
-79.486000061035156,2.2839410305023193,100
-33.114089965820312,18.237062454223633,95.168763008699301
-67.645332336425781,89.123268127441406,100
-73.262039184570312,93.747909545898438,100
-71.744972229003906,94.947929382324219,100
-69.582389831542969,92.404747009277344,100
-85.81146240234375,54.594295501708984,100
-88.799064636230469,54.674083709716797,100
-83.429214477539062,50.286361694335938,100
-82.431999206542969,41.522369384765625,100
-81.021896362304688,41.266002655029297,100
-41.133319854736328,175.0853271484375,100
-37.627902984619141,178.17448425292969,100
-68.518760681152344,145.52682495117188,100
-75.41314697265625,147.86801147460938,100
-76.598785400390625,151.53622436523438,100
-71.89801025390625,138.34011840820312,100
-70.401222229003906,139.2196044921875,100
-83.387420654296875,140.89187622070312,100
-76.612113952636719,142.55975341796875,100
-78.640335083007812,140.11128234863281,100
-75.341751098632812,140.32890319824219,100
-73.98095703125,140.46858215332031,100
-80.442840576171875,141.67173767089844,100
-74.357223510742188,145.09573364257812,100
-72.163970947265625,142.8160400390625,100
-79.322311401367188,146.78204345703125,100
-66.559516906738281,97.039924621582031,100
-65.782577514648438,92.49615478515625,100
-67.653472900390625,94.037818908691406,100
-75.495498657226562,106.85663604736328,100
-74.120269775390625,105.04799652099609,100
79.089874267578125,-74.649909973144531,100
70.354324340820312,-28.727243423461914,100
68.746307373046875,-26.771093368530273,100
66.101982116699219,-23.51072883605957,100
68.7608642578125,-30.576351165771484,100
72.112068176269531,-29.80262565612793,100
79.512001037597656,-34.381149291992188,100
83.585365295410156,-30.934848785400391,100
78.577644348144531,-39.144550323486328,100
75.321540832519531,-38.912410736083984,100
60.066810607910156,-43.552677154541016,100
66.277732849121094,-52.899372100830078,100
79.126533508300781,96.800521850585938,100
71.105049133300781,129.60171508789062,100
69.548637390136719,127.03002166748047,100
71.184547424316406,137.2789306640625,100
71.398307800292969,-178.75201416015625,100
62.249446868896484,175.13851928710938,100
72.704154968261719,142.50225830078125,100
75.081092834472656,142.63784790039062,100
71.17767333984375,148.63134765625,100
-23.916357040405273,47.533710479736328,9.9502141500222336
-13.907319068908691,50.012760162353516,12.502575098449148
-12.433441162109375,49.445331573486328,31.712006596469251
-23.4068603515625,19.156085968017578,44.603195163428552
-27.031814575195312,17.488300323486328,71.064320919785985
-28.383810043334961,18.026603698730469,36.227356311209761
-21.443082809448242,19.656272888183594,40.930788516381043
21.22905158996582,71.438095092773438,100
2.7093079090118408,46.087215423583984,100
18.777952194213867,93.671211242675781,100
18.044561386108398,73.087318420410156,100
-1.0280129909515381,102.40868377685547,64.761117753513616
-1.8759429454803467,100.87827301025391,69.949749491050412
-0.34660699963569641,100.03822326660156,85.313462870813211
-4.3466501235961914,102.99840545654297,53.553774520033393
-3.079524040222168,101.9652099609375,69.775040942225289
-6.4527440071105957,107.56976318359375,98.587875858857231
-5.9894518852233887,106.01560974121094,97.441388414855226
8.7815771102905273,98.64007568359375,65.209279740003083
1.2571959495544434,98.960281372070312,71.91539871515171
15.533032417297363,49.69549560546875,100
17.191818237304688,48.82232666015625,100
15.834643363952637,47.759014129638672,100
15.255849838256836,51.389633178710938,100
17.296688079833984,53.829597473144531,100
18.162410736083984,56.300422668457031,100
19.065738677978516,54.356548309326172,100
18.489873886108398,51.485271453857422,100
18.464607238769531,53.033218383789062,100
16.934116363525391,50.627487182617188,100
16.711311340332031,52.275920867919922,100
24.102329254150391,53.0240478515625,100
23.893417358398438,50.862857818603516,100
22.672704696655273,54.416385650634766,100
13.443814277648926,45.617027282714844,100
14.241591453552246,47.004146575927734,100
14.300876617431641,48.550117492675781,100
18.053010940551758,47.446159362792969,100
20.743139266967773,46.750728607177734,100
-2.4120819568634033,40.530830383300781,32.790675823820017
19.209690093994141,46.709861755371094,100
13.66745662689209,43.900104522705078,100
14.840841293334961,45.105010986328125,100
12.277579307556152,41.440517425537109,44.638743136033817
12.739184379577637,39.243984222412109,19.332574042458432
11.005358695983887,39.36199951171875,12.801395443449959
7.0725688934326172,38.034255981445312,21.03165317032034
8.2594633102416992,38.529747009277344,28.138995728032924
-5.4757680892944336,37.041950225830078,21.25428008381207
-5.3382091522216797,38.679256439208984,25.489480339398789
-3.8534519672393799,39.76885986328125,47.990394203504081
-6.936647891998291,39.346710205078125,81.737842706969587
-7.7123241424560547,37.627414703369141,35.250946445148891
-2.3971049785614014,13.694181442260742,100
22.067895889282227,59.66082763671875,100
33.423847198486328,46.090305328369141,75.625183660046673
34.002941131591797,48.018516540527344,100
25.332607269287109,51.315673828125,100
34.634761810302734,54.644142150878906,100
33.009479522705078,56.449863433837891,100
27.812919616699219,57.178291320800781,100
29.388938903808594,57.322647094726562,100
26.888898849487305,55.110191345214844,100
28.946987152099609,54.942874908447266,100
26.699974060058594,59.638378143310547,100
26.361972808837891,57.226230621337891,100
25.705219268798828,58.510509490966797,100
28.125244140625,59.166889190673828,100
32.037376403808594,49.727264404296875,100
37.373123168945312,54.824909210205078,100
35.998771667480469,55.870624542236328,100
34.880519866943359,57.390003204345703,100
51.380035400390625,48.950092315673828,100
81.114662170410156,90.184852600097656,100
-85.03863525390625,-91.71051025390625,100
-80.149360656738281,-85.606529235839844,100
-81.936920166015625,-92.251205444335938,100
-83.787117004394531,-93.906776428222656,100
-83.32342529296875,-104.66893005371094,100
-86.7471923828125,-112.24979400634766,100
-78.621055603027344,-78.395072937011719,100
-82.354263305664062,-61.743282318115234,100
-64.093009948730469,-58.128253936767578,100
-53.628196716308594,-73.202789306640625,100
-74.685440063476562,-110.51587677001953,100
-75.362075805664062,-103.99710845947266,100
-76.872177124023438,-104.61257934570312,100
-78.908393859863281,-111.54537200927734,100
-76.026351928710938,-112.37099456787109,100
-73.962852478027344,-114.61732482910156,100
-79.827850341796875,-105.58509063720703,100
-73.881050109863281,-102.35209655761719,100
-72.130607604980469,-99.764633178710938,100
-80.210823059082031,-76.548973083496094,100
-73.7489013671875,-74.927085876464844,100
-72.359512329101562,-72.57061767578125,100
-70.593063354492188,-74.917068481445312,100
-73.818923950195312,-82.521156311035156,100
-75.644607543945312,-75.889678955078125,100
-6.9900851249694824,112.78197479248047,99.36771693688182
16.244289398193359,95.652328491210938,100
-70.896995544433594,123.18292999267578,100
-72.343948364257812,126.58359527587891,100
-70.667747497558594,128.50299072265625,100
-66.393508911132812,125.78277587890625,100
-67.893898010253906,118.76495361328125,100
-66.035491943359375,113.54119110107422,100
-67.91326904296875,123.61466979980469,100
-69.328407287597656,125.59657287597656,100
-67.602241516113281,126.88519287109375,100
-68.019737243652344,130.12942504882812,100
-69.102134704589844,110.44846343994141,100
-70.577713012695312,112.96152496337891,100
-71.46966552734375,109.32325744628906,100
-69.947746276855469,106.30638885498047,100
-67.842918395996094,113.82881164550781,100
-67.659423828125,110.34389495849609,100
-81.228378295898438,122.98358154296875,100
-21.428396224975586,167.92575073242188,100
36.444721221923828,116.44662475585938,100
45.021835327148438,123.21226501464844,100
44.836223602294922,119.73307800292969,100
45.817951202392578,117.83580017089844,100
43.534065246582031,118.28414154052734,100
44.130214691162109,121.62679290771484,100
46.450759887695312,120.04568481445312,100
48.036529541015625,120.50516510009766,100
49.306270599365234,120.12099456787109,100
34.993705749511719,111.92655944824219,100
49.308303833007812,144.02694702148438,100
45.041786193847656,141.7449951171875,100
44.256065368652344,143.34825134277344,100
42.850448608398438,141.18952941894531,100
39.973159790039062,141.68849182128906,100
38.511501312255859,141.44564819335938,100
41.32550048828125,141.40055847167969,100
42.487575531005859,143.40406799316406,100
43.121341705322266,145.17372131347656,100
7.0881447792053223,13.026594161987305,42.867813364711026
-22.531848907470703,17.183818817138672,84.137787949373759
-23.599031448364258,16.053300857543945,15.474376651547658
-23.525157928466797,14.576259613037109,96.431441271017164
-17.564748764038086,-39.400432586669922,100
58.999038696289062,-3.0742950439453125,100
57.586746215820312,-2.27789306640625,100
52.295623779296875,-7.0713138580322266,100
63.15155029296875,-117.78456115722656,100
66.108589172363281,-121.55406951904297,100
67.59002685546875,-118.82810211181641,100
68.306159973144531,-121.83615112304688,100
64.770164489746094,-117.53663635253906,100
67.758163452148438,-125.08204650878906,100
63.647335052490234,-125.04334259033203,100
66.135902404785156,-127.15959167480469,100
65.050453186035156,-124.16801452636719,100
64.029800415039062,-121.11177062988281,100
53.631950378417969,-132.16017150878906,100
60.335910797119141,-124.91271209716797,100
61.884262084960938,-125.15069580078125,100
61.037609100341797,-127.49462127685547,100
62.011318206787109,-121.23210906982422,100
66.399383544921875,-116.23983001708984,100
59.080612182617188,-126.70713806152344,100
21.147085189819336,-156.84541320800781,100
57.223644256591797,-153.87625122070312,100
61.873401641845703,-151.73870849609375,100
59.707855224609375,-150.84934997558594,100
63.284011840820312,-151.31553649902344,100
66.751457214355469,-147.60494995117188,100
68.557823181152344,-148.20640563964844,100
67.837310791015625,-144.82206726074219,100
65.160919189453125,-150.18124389648438,100
66.296638488769531,-143.12216186523438,100
64.958114624023438,-141.83013916015625,100
65.405548095703125,-146.25245666503906,100
58.813938140869141,-137.47483825683594,100
60.122917175292969,-136.91981506347656,100
59.926807403564453,-158.23330688476562,100
58.078601837158203,-157.54393005371094,100
66.5672607421875,-164.37184143066406,100
65.180770874023438,-164.45953369140625,100
67.577461242675781,-160.79278564453125,100
69.560356140136719,-160.73309326171875,100
68.778770446777344,-166.08296203613281,100
66.027664184570312,-170.24771118164062,100
-19.15147590637207,-39.746532440185547,100
-29.599615097045898,-50.019428253173828,100
66.6307373046875,-86.964035034179688,100
68.273979187011719,-87.873733520507812,100
69.70703125,-85.125564575195312,100
62.158916473388672,-114.75942230224609,100
65.039115905761719,-63.636116027832031,100
66.688987731933594,-65.539619445800781,100
46.307823181152344,-75.309516906738281,100
43.511997222900391,-71.696174621582031,100
45.151107788085938,-73.664588928222656,100
73.539268493652344,-95.395889282226562,100
76.40509033203125,-94.127304077148438,100
75.110092163085938,-96.322441101074219,100
74.775497436523438,-90.497283935546875,100
70.008186340332031,-92.477485656738281,100
74.720741271972656,-111.18228912353516,100
71.508323669433594,-111.74614715576172,100
-73.436752319335938,159.80406188964844,100
-72.387603759765625,162.60299682617188,100
-77.22210693359375,162.20664978027344,100
-74.706794738769531,159.08174133300781,100
-70.266120910644531,160.89997863769531,100
-71.594444274902344,156.97418212890625,100
-83.557159423828125,-30.167003631591797,100
-75.377197265625,-12.04710865020752,100
-78.606430053710938,-14.192916870117188,100
-73.32928466796875,-15.916428565979004,100
-76.933967590332031,-10.637571334838867,100
-73.157516479492188,-10.746253967285156,100
-71.687545776367188,-11.203352928161621,100
-82.863319396972656,-41.831172943115234,100
-81.243507385253906,-38.725086212158203,100
-84.652191162109375,-37.462577819824219,100
-85.934661865234375,-39.115177154541016,100
-80.267059326171875,-45.731380462646484,100
-84.351600646972656,-50.537200927734375,100
-75.110092163085938,19.517303466796875,100
-76.141998291015625,22.804204940795898,100
-73.862709045410156,18.020584106445312,100
-79.984092712402344,30.452964782714844,100
-81.5401611328125,33.551212310791016,100
-78.356956481933594,30.463607788085938,100
-83.333335876464844,31.624961853027344,100
-81.367584228515625,24.834320068359375,100
-71.12823486328125,39.083957672119141,100
-69.755516052246094,40.958774566650391,100
-31.285619735717773,18.530872344970703,54.82836571590083
-29.480291366577148,19.181562423706055,40.101035471308741
-34.013198852539062,25.507570266723633,88.25889451023275
-76.717033386230469,100.53488159179688,100
-80.330963134765625,100.51005554199219,100
-78.492271423339844,105.02252960205078,100
-78.443023681640625,93.320327758789062,100
-79.068878173828125,99.080146789550781,100
-76.3790283203125,93.885177612304688,100
-83.740959167480469,97.527679443359375,100
-82.2928466796875,97.621482849121094,100
-78.112152099609375,82.630462646484375,100
-68.880867004394531,87.141876220703125,100
-73.018234252929688,88.591499328613281,100
-74.555091857910156,86.124198913574219,100
-70.239265441894531,86.971656799316406,100
-71.408721923828125,89.963165283203125,100
-74.744674682617188,92.426773071289062,100
-68.435897827148438,83.388435363769531,100
-71.818466186523438,85.871368408203125,100
-72.910667419433594,82.574455261230469,100
-81.320442199707031,75.751136779785156,100
-80.486427307128906,53.015235900878906,100
-76.540283203125,51.013919830322266,100
-43.824554443359375,171.44438171386719,100
-41.505882263183594,172.17787170410156,100
-42.907703399658203,173.17855834960938,100
-44.110336303710938,168.45413208007812,100
-46.068157196044922,170.25025939941406,100
-21.484159469604492,165.90873718261719,100
-20.54878044128418,164.38848876953125,100
-45.796409606933594,166.92791748046875,100
-66.373939514160156,133.57569885253906,100
-33.702323913574219,151.19911193847656,100
-36.928638458251953,174.72700500488281,100
-35.555103302001953,174.34941101074219,100
-37.746940612792969,176.31565856933594,100
-38.974067687988281,175.88185119628906,100
-39.172607421875,173.82891845703125,100
-71.355697631835938,151.16415405273438,100
-72.945259094238281,146.81631469726562,100
-71.648887634277344,146.70114135742188,100
-74.097480773925781,150.35874938964844,100
-69.789497375488281,148.29373168945312,100
-72.733108520507812,151.39213562011719,100
-68.882148742675781,151.91493225097656,100
-70.193977355957031,153.64985656738281,100
-65.223007202148438,103.01271057128906,100
-66.885208129882812,107.47122955322266,100
-72.675666809082031,104.53645324707031,100
69.418434143066406,-77.264183044433594,100
73.342941284179688,-77.324554443359375,100
71.006416320800781,-80.669143676757812,100
71.782463073730469,-76.166946411132812,100
67.361488342285156,-76.904365539550781,100
70.395248413085938,-74.731063842773438,100
82.640579223632812,-69.905632019042969,100
82.154685974121094,-52.638240814208984,100
78.637245178222656,-57.791824340820312,100
80.344871520996094,-55.425300598144531,100
71.248893737792969,-33.717208862304688,100
72.400405883789062,-37.277145385742188,100
69.763877868652344,-33.540901184082031,100
67.764663696289062,-32.886806488037109,100
66.016830444335938,-35.988552093505859,100
79.592704772949219,-45.170680999755859,100
82.210456848144531,-40.278499603271484,100
81.024795532226562,-45.586132049560547,100
77.277435302734375,-49.913528442382812,100
78.641868591308594,-50.362644195556641,100
74.551643371582031,-44.445926666259766,100
77.303909301757812,-40.850601196289062,100
75.9166259765625,-45.366619110107422,100
73.714675903320312,-40.590877532958984,100
72.667579650878906,-45.305778503417969,100
71.605491638183594,-41.539737701416016,100
60.85955810546875,-46.828533172607422,100
61.746036529541016,-49.300163269042969,100
63.585899353027344,-51.299972534179688,100
64.992683410644531,-51.7442626953125,100
66.957778930664062,-50.080245971679688,100
61.355205535888672,-42.546279907226562,100
57.282722473144531,-64.30419921875,100
58.786960601806641,-62.993511199951172,100
55.648120880126953,-66.163276672363281,100
55.473064422607422,-63.29638671875,100
56.984840393066406,-61.372692108154297,100
53.60040283203125,-56.335441589355469,100
68.850608825683594,137.91111755371094,100
68.75018310546875,150.96343994140625,100
40.558624267578125,140.02554321289062,100
41.983627319335938,129.74851989746094,100
71.566192626953125,119.81275939941406,100
72.61688232421875,122.92906951904297,100
73.013153076171875,118.24246978759766,100
68.439559936523438,122.24211120605469,100
71.298095703125,124.06374359130859,100
69.960533142089844,121.16780090332031,100
65.894729614257812,120.73558807373047,100
67.343391418457031,119.14671325683594,100
69.023773193359375,162.32118225097656,100
63.383804321289062,176.75740051269531,100
64.54669189453125,174.23570251464844,100
75.195037841796875,149.40391540527344,100
65.672050476074219,156.1910400390625,100
-22.517677307128906,47.661956787109375,8.9805260507555271
-21.233867645263672,48.301986694335938,7.2082241618869114
-19.754125595092773,48.267845153808594,11.009400819834235
-14.202264785766602,40.33544921875,19.475415099370402
-26.095264434814453,20.365423202514648,17.323068190108266
-24.779378890991211,20.9033203125,12.867462525246468
-25.520986557006836,19.032171249389648,30.162496334368932
-27.422502517700195,19.673698425292969,22.117362941218573
-24.260906219482422,44.117172241210938,8.6465569865547405
-25.372867584228516,45.805702209472656,10.319546924907177
-22.920000076293945,20.997133255004883,15.964618448602799
-24.714717864990234,23.028846740722656,28.171908309941308
-16.679513931274414,26.744054794311523,15.643219686430596
-10.848665237426758,22.505559921264648,35.216552202475221
-14.30742073059082,20.971683502197266,11.786933003357603
-12.927726745605469,21.943923950195312,23.823157161276441
-14.541701316833496,22.827814102172852,27.198739308429857
-15.637019157409668,20.914831161499023,44.400957129257534
-21.947963714599609,15.40648365020752,65.576673144872458
-16.18486213684082,17.294267654418945,8.8695894183457042
-15.131194114685059,19.336614608764648,65.858553097425315
-9.5284357070922852,24.751064300537109,47.588821776680177
-7.734868049621582,25.608514785766602,10.365105269117397
-10.940869331359863,24.645969390869141,36.298327101386505
-12.564349174499512,23.64933967590332,7.0213777579189758
-13.930904388427734,24.691127777099609,18.319175929760835
